# energy dos
-1.154570000000000007e+01 4.425000000000000044e-01
-1.150430000000000064e+01 4.646000000000000130e-01
-1.146279999999999966e+01 4.914999999999999925e-01
-1.142130000000000045e+01 5.232999999999999874e-01
-1.137979999999999947e+01 5.598999999999999533e-01
-1.133840000000000003e+01 6.012999999999999456e-01
-1.129690000000000083e+01 7.539000000000000146e-01
-1.125539999999999985e+01 8.528000000000000025e-01
-1.121400000000000041e+01 9.225999999999999757e-01
-1.117249999999999943e+01 9.633000000000000451e-01
-1.113100000000000023e+01 9.749999999999999778e-01
-1.108950000000000102e+01 9.576000000000000068e-01
-1.104809999999999981e+01 9.111000000000000210e-01
-1.100660000000000061e+01 8.356000000000000094e-01
-1.096509999999999962e+01 7.355000000000000426e-01
-1.092360000000000042e+01 6.933000000000000274e-01
-1.088220000000000098e+01 6.532000000000000028e-01
-1.084070000000000000e+01 6.150999999999999801e-01
-1.079920000000000080e+01 5.790999999999999481e-01
-1.075769999999999982e+01 5.452000000000000179e-01
-1.071630000000000038e+01 5.131999999999999895e-01
-1.067479999999999940e+01 4.833999999999999964e-01
-1.063330000000000020e+01 4.556000000000000050e-01
-1.059190000000000076e+01 4.299000000000000044e-01
-1.055039999999999978e+01 4.062000000000000055e-01
-1.050890000000000057e+01 3.845000000000000084e-01
-1.046739999999999959e+01 3.649000000000000021e-01
-1.042600000000000016e+01 3.473999999999999866e-01
-1.038449999999999918e+01 3.317999999999999838e-01
-1.034299999999999997e+01 3.225999999999999979e-01
-1.030150000000000077e+01 3.166999999999999815e-01
-1.026009999999999955e+01 3.110999999999999877e-01
-1.021860000000000035e+01 3.057000000000000273e-01
-1.017709999999999937e+01 3.005999999999999783e-01
-1.013569999999999993e+01 2.957000000000000184e-01
-1.009420000000000073e+01 2.911000000000000254e-01
-1.005269999999999975e+01 2.867000000000000104e-01
-1.001120000000000054e+01 2.826000000000000179e-01
-9.969799999999999329e+00 2.787000000000000033e-01
-9.928300000000000125e+00 2.751000000000000112e-01
-9.886800000000000921e+00 2.716999999999999971e-01
-9.845299999999999940e+00 2.685000000000000164e-01
-9.803900000000000503e+00 2.656000000000000028e-01
-9.762399999999999523e+00 2.630000000000000115e-01
-9.720900000000000318e+00 2.605999999999999983e-01
-9.679399999999999338e+00 2.582999999999999741e-01
-9.637999999999999901e+00 2.561999999999999833e-01
-9.596500000000000696e+00 2.541999999999999815e-01
-9.554999999999999716e+00 2.521999999999999797e-01
-9.513600000000000279e+00 2.504000000000000115e-01
-9.472099999999999298e+00 2.487000000000000044e-01
-9.430600000000000094e+00 2.470999999999999863e-01
-9.389100000000000890e+00 2.456000000000000127e-01
-9.347699999999999676e+00 2.442999999999999894e-01
-9.306200000000000472e+00 2.429999999999999938e-01
-9.264699999999999491e+00 2.417999999999999872e-01
-9.223200000000000287e+00 2.407999999999999863e-01
-9.181800000000000850e+00 2.399000000000000021e-01
-9.140299999999999869e+00 2.389999999999999902e-01
-9.098800000000000665e+00 2.383000000000000118e-01
-9.057299999999999685e+00 2.853999999999999870e-01
-9.015900000000000247e+00 2.903999999999999915e-01
-8.974399999999999267e+00 2.969999999999999862e-01
-8.932900000000000063e+00 3.009999999999999898e-01
-8.891500000000000625e+00 3.066999999999999726e-01
-8.849999999999999645e+00 3.139000000000000123e-01
-8.808500000000000441e+00 3.227999999999999758e-01
-8.766999999999999460e+00 3.332999999999999852e-01
-8.725600000000000023e+00 3.453999999999999848e-01
-8.684100000000000819e+00 3.590999999999999748e-01
-8.642599999999999838e+00 3.741999999999999771e-01
-8.601100000000000634e+00 3.907999999999999807e-01
-8.559699999999999420e+00 4.089999999999999747e-01
-8.518200000000000216e+00 4.289000000000000035e-01
-8.476700000000001012e+00 4.495000000000000107e-01
-8.435200000000000031e+00 4.681000000000000161e-01
-8.393800000000000594e+00 4.844999999999999862e-01
-8.352299999999999613e+00 4.985999999999999877e-01
-8.310800000000000409e+00 5.104999999999999538e-01
-8.269400000000000972e+00 5.202999999999999847e-01
-8.227899999999999991e+00 5.276999999999999469e-01
-8.186400000000000787e+00 5.330000000000000293e-01
-8.144899999999999807e+00 5.360000000000000320e-01
-8.103500000000000369e+00 5.358000000000000540e-01
-8.061999999999999389e+00 5.315999999999999615e-01
-8.020500000000000185e+00 5.282999999999999918e-01
-7.979000000000000092e+00 5.260000000000000231e-01
-7.937599999999999767e+00 5.247000000000000552e-01
-7.896100000000000563e+00 5.243999999999999773e-01
-7.854599999999999582e+00 5.250000000000000222e-01
-7.813100000000000378e+00 5.325999999999999623e-01
-7.771700000000000053e+00 5.713000000000000300e-01
-7.730199999999999960e+00 5.967999999999999972e-01
-7.688699999999999868e+00 6.091999999999999638e-01
-7.647299999999999542e+00 6.085000000000000409e-01
-7.605800000000000338e+00 5.947000000000000064e-01
-7.564300000000000246e+00 5.676999999999999824e-01
-7.522800000000000153e+00 5.275999999999999579e-01
-7.481400000000000716e+00 5.262000000000000011e-01
-7.439899999999999736e+00 5.265999999999999570e-01
-7.398400000000000531e+00 5.275999999999999579e-01
-7.356899999999999551e+00 5.292000000000000037e-01
-7.315500000000000114e+00 5.312999999999999945e-01
-7.274000000000000021e+00 5.339000000000000412e-01
-7.232499999999999929e+00 5.371000000000000218e-01
-7.191100000000000492e+00 5.407999999999999474e-01
-7.149599999999999511e+00 5.451000000000000290e-01
-7.108100000000000307e+00 5.499000000000000554e-01
-7.066600000000000215e+00 5.553000000000000158e-01
-7.025199999999999889e+00 5.612000000000000322e-01
-6.983700000000000685e+00 5.675999999999999934e-01
-6.942199999999999704e+00 5.683000000000000274e-01
-6.900700000000000500e+00 5.628999999999999559e-01
-6.859300000000000175e+00 5.611000000000000432e-01
-6.817800000000000082e+00 6.111999999999999655e-01
-6.776299999999999990e+00 6.624999999999999778e-01
-6.734799999999999898e+00 7.150999999999999579e-01
-6.693400000000000460e+00 7.690000000000000169e-01
-6.651899999999999480e+00 8.239999999999999547e-01
-6.610400000000000276e+00 8.803999999999999604e-01
-6.568999999999999950e+00 9.378999999999999559e-01
-6.527499999999999858e+00 7.357000000000000206e-01
-6.486000000000000654e+00 7.433999999999999497e-01
-6.444499999999999673e+00 7.517000000000000348e-01
-6.403100000000000236e+00 7.607000000000000428e-01
-6.361600000000000144e+00 7.704999999999999627e-01
-6.320100000000000051e+00 7.810000000000000275e-01
-6.278599999999999959e+00 7.765999999999999570e-01
-6.237199999999999633e+00 7.891000000000000236e-01
-6.195700000000000429e+00 8.034000000000000030e-01
-6.154199999999999449e+00 8.194000000000000172e-01
-6.112700000000000244e+00 8.372000000000000552e-01
-6.071299999999999919e+00 8.941999999999999948e-01
-6.029799999999999827e+00 9.903999999999999471e-01
-5.988300000000000622e+00 9.475999999999999979e-01
-5.946900000000000297e+00 7.936999999999999611e-01
-5.905400000000000205e+00 7.872000000000000108e-01
-5.863900000000000112e+00 7.812999999999999945e-01
-5.822400000000000020e+00 7.762000000000000011e-01
-5.781000000000000583e+00 7.718000000000000416e-01
-5.739499999999999602e+00 7.681999999999999940e-01
-5.698000000000000398e+00 7.652999999999999803e-01
-5.656500000000000306e+00 7.631000000000000005e-01
-5.615099999999999980e+00 7.616000000000000547e-01
-5.573599999999999888e+00 7.606000000000000538e-01
-5.532099999999999795e+00 7.597000000000000419e-01
-5.490599999999999703e+00 7.589000000000000190e-01
-5.449200000000000266e+00 7.580999999999999961e-01
-5.407700000000000173e+00 7.573999999999999622e-01
-5.366200000000000081e+00 7.568000000000000282e-01
-5.324799999999999756e+00 7.561999999999999833e-01
-5.283299999999999663e+00 7.557000000000000384e-01
-5.241800000000000459e+00 7.541999999999999815e-01
-5.200300000000000367e+00 7.513999999999999568e-01
-5.158900000000000041e+00 7.499000000000000110e-01
-5.117399999999999949e+00 7.497000000000000330e-01
-5.075899999999999856e+00 7.508000000000000229e-01
-5.034399999999999764e+00 7.532999999999999696e-01
-4.993000000000000327e+00 7.571999999999999842e-01
-4.951500000000000234e+00 7.620000000000000107e-01
-4.910000000000000142e+00 7.682999999999999829e-01
-4.868599999999999817e+00 7.671999999999999931e-01
-4.827099999999999724e+00 7.677000000000000490e-01
-4.785600000000000520e+00 7.693999999999999728e-01
-4.744100000000000428e+00 7.710000000000000187e-01
-4.702700000000000102e+00 7.723999999999999755e-01
-4.661200000000000010e+00 7.734999999999999654e-01
-4.619699999999999918e+00 7.742999999999999883e-01
-4.578199999999999825e+00 7.748000000000000442e-01
-4.536800000000000388e+00 7.749000000000000332e-01
-4.495300000000000296e+00 7.745999999999999552e-01
-4.453800000000000203e+00 7.740000000000000213e-01
-4.412300000000000111e+00 7.730000000000000204e-01
-4.370899999999999785e+00 7.715999999999999526e-01
-4.329399999999999693e+00 7.699000000000000288e-01
-4.287900000000000489e+00 7.678000000000000380e-01
-4.246500000000000163e+00 7.652999999999999803e-01
-4.205000000000000071e+00 7.624999999999999556e-01
-4.163499999999999979e+00 7.592999999999999750e-01
-4.121999999999999886e+00 7.557000000000000384e-01
-4.080600000000000449e+00 7.517000000000000348e-01
-4.039100000000000357e+00 7.473999999999999533e-01
-3.997600000000000264e+00 7.427000000000000268e-01
-3.956100000000000172e+00 7.377000000000000224e-01
-3.914699999999999847e+00 7.322999999999999510e-01
-3.873199999999999754e+00 7.268000000000000016e-01
-3.831699999999999662e+00 7.214000000000000412e-01
-3.790200000000000458e+00 7.160999999999999588e-01
-3.748800000000000132e+00 7.109999999999999654e-01
-3.707300000000000040e+00 7.074000000000000288e-01
-3.665799999999999947e+00 7.050999999999999490e-01
-3.624400000000000510e+00 7.042000000000000481e-01
-3.582900000000000418e+00 7.047999999999999821e-01
-3.541400000000000325e+00 7.066999999999999948e-01
-3.499900000000000233e+00 7.100999999999999535e-01
-3.458499999999999908e+00 7.148999999999999799e-01
-3.416999999999999815e+00 7.210999999999999632e-01
-3.375499999999999723e+00 7.243000000000000549e-01
-3.334000000000000519e+00 7.217000000000000082e-01
-3.292600000000000193e+00 7.174000000000000377e-01
-3.251100000000000101e+00 7.064000000000000279e-01
-3.209600000000000009e+00 6.945999999999999952e-01
-3.168099999999999916e+00 6.818999999999999506e-01
-3.126700000000000479e+00 6.683000000000000052e-01
-3.085200000000000387e+00 6.538000000000000478e-01
-3.043700000000000294e+00 6.384999999999999565e-01
-3.002299999999999969e+00 6.221999999999999753e-01
-2.960799999999999876e+00 6.049999999999999822e-01
-2.919299999999999784e+00 5.855000000000000204e-01
-2.877799999999999692e+00 5.651000000000000467e-01
-2.836400000000000254e+00 5.439000000000000501e-01
-2.794900000000000162e+00 5.219000000000000306e-01
-2.753400000000000070e+00 4.989999999999999991e-01
-2.711899999999999977e+00 4.753000000000000003e-01
-2.670500000000000540e+00 4.591000000000000081e-01
-2.629000000000000448e+00 4.475999999999999979e-01
-2.587500000000000355e+00 4.359000000000000097e-01
-2.546000000000000263e+00 4.239999999999999880e-01
-2.504599999999999937e+00 4.117999999999999994e-01
-2.463099999999999845e+00 3.992999999999999883e-01
-2.421599999999999753e+00 3.864000000000000212e-01
-2.380200000000000315e+00 3.731999999999999762e-01
-2.338700000000000223e+00 3.597000000000000197e-01
-2.297200000000000131e+00 3.457999999999999963e-01
-2.255700000000000038e+00 3.320000000000000173e-01
-2.214299999999999713e+00 3.191999999999999837e-01
-2.172800000000000509e+00 3.074999999999999956e-01
-2.131300000000000416e+00 2.968000000000000083e-01
-2.089800000000000324e+00 2.872000000000000108e-01
-2.048399999999999999e+00 2.787000000000000033e-01
-2.006899999999999906e+00 2.711999999999999966e-01
-1.965399999999999814e+00 2.644000000000000239e-01
-1.924000000000000377e+00 2.575999999999999956e-01
-1.882500000000000284e+00 2.510000000000000009e-01
-1.841000000000000192e+00 2.446000000000000119e-01
-1.799500000000000099e+00 2.381999999999999951e-01
-1.758099999999999774e+00 2.320000000000000118e-01
-1.716599999999999682e+00 2.260000000000000064e-01
-1.675100000000000477e+00 2.200000000000000011e-01
-1.633599999999999497e+00 2.142999999999999905e-01
-1.592200000000000060e+00 2.086999999999999966e-01
-1.550700000000000855e+00 2.033999999999999975e-01
-1.509199999999999875e+00 1.983000000000000040e-01
-1.467700000000000671e+00 1.933999999999999886e-01
-1.426299999999999457e+00 1.885999999999999899e-01
-1.384800000000000253e+00 1.841000000000000136e-01
-1.343299999999999272e+00 1.797999999999999876e-01
-1.301899999999999835e+00 1.756999999999999951e-01
-1.260400000000000631e+00 1.718000000000000083e-01
-1.218899999999999650e+00 1.681999999999999884e-01
-1.177400000000000446e+00 1.647000000000000131e-01
-1.135999999999999233e+00 1.613999999999999879e-01
-1.094500000000000028e+00 1.582999999999999963e-01
-1.053000000000000824e+00 1.554999999999999993e-01
-1.011499999999999844e+00 1.527999999999999914e-01
-9.701000000000004064e-01 1.491999999999999993e-01
-9.285999999999994259e-01 1.401999999999999913e-01
-8.871000000000002217e-01 1.252000000000000057e-01
-8.455999999999992411e-01 1.043000000000000038e-01
-8.041999999999998039e-01 7.749999999999999944e-02
-7.627000000000005997e-01 6.969999999999999807e-02
-7.211999999999996191e-01 6.230000000000000121e-02
-6.798000000000001819e-01 5.539999999999999786e-02
-6.383000000000009777e-01 4.880000000000000310e-02
-5.967999999999999972e-01 4.270000000000000184e-02
-5.553000000000007930e-01 3.699999999999999817e-02
-5.138999999999995794e-01 3.160000000000000309e-02
-4.724000000000003752e-01 2.670000000000000151e-02
-4.308999999999993946e-01 2.220000000000000098e-02
-3.894000000000001904e-01 1.820000000000000090e-02
-3.480000000000007532e-01 1.450000000000000074e-02
-3.064999999999997726e-01 1.129999999999999928e-02
-2.650000000000005684e-01 8.399999999999999481e-03
-2.234999999999995879e-01 6.000000000000000125e-03
-1.821000000000001506e-01 4.000000000000000083e-03
-1.406000000000009464e-01 2.399999999999999790e-03
