# energy s p d
-2.344100000000000072e+00 4.540000000000000285e-02 6.054000000000000492e-01 8.180000000000001159e-02
-2.324100000000000499e+00 4.540000000000000285e-02 5.645999999999999908e-01 7.820000000000000562e-02
-2.304100000000000037e+00 4.499999999999999833e-02 5.278000000000000469e-01 7.520000000000000295e-02
-2.284000000000000696e+00 4.440000000000000197e-02 4.966000000000000414e-01 7.280000000000000360e-02
-2.264000000000000234e+00 4.379999999999999866e-02 4.707999999999999963e-01 7.159999999999999698e-02
-2.244000000000000661e+00 4.279999999999999777e-02 4.504000000000000226e-01 7.059999999999999609e-02
-2.224000000000000199e+00 4.179999999999999688e-02 4.339999999999999969e-01 6.999999999999999278e-02
-2.204000000000000625e+00 4.120000000000000051e-02 4.201999999999999624e-01 6.959999999999999520e-02
-2.183900000000000396e+00 4.139999999999999930e-02 4.065999999999999615e-01 6.859999999999999432e-02
-2.163899999999999935e+00 4.299999999999999656e-02 3.921999999999999931e-01 6.700000000000000400e-02
-2.143900000000000361e+00 4.660000000000000253e-02 3.777999999999999692e-01 6.479999999999999649e-02
-2.123899999999999899e+00 5.260000000000000092e-02 3.639999999999999902e-01 6.179999999999999383e-02
-2.103900000000000325e+00 6.079999999999999988e-02 3.524000000000000465e-01 5.879999999999999810e-02
-2.083800000000000097e+00 7.099999999999999367e-02 3.460000000000000298e-01 5.560000000000000359e-02
-2.063800000000000523e+00 8.160000000000000586e-02 3.459999999999999742e-01 5.319999999999999729e-02
-2.043800000000000061e+00 9.199999999999999845e-02 3.535999999999999699e-01 5.179999999999999882e-02
-2.023800000000000487e+00 1.004000000000000031e-01 3.703999999999999515e-01 5.199999999999999761e-02
-2.003800000000000026e+00 1.069999999999999979e-01 3.961999999999999966e-01 5.340000000000000302e-02
-1.983700000000000019e+00 1.117999999999999966e-01 4.322000000000000286e-01 5.599999999999999423e-02
-1.963700000000000001e+00 1.168000000000000010e-01 4.800000000000000377e-01 6.019999999999999657e-02
-1.943699999999999983e+00 1.247999999999999943e-01 5.410000000000000364e-01 6.539999999999999980e-02
-1.923699999999999966e+00 1.396000000000000019e-01 6.165999999999999259e-01 7.199999999999999456e-02
-1.903699999999999948e+00 1.650000000000000078e-01 7.083999999999999186e-01 7.979999999999999594e-02
-1.883600000000000163e+00 2.028000000000000080e-01 8.144000000000000128e-01 8.920000000000000151e-02
-1.863600000000000145e+00 2.525999999999999912e-01 9.292000000000000259e-01 1.000000000000000056e-01
-1.843600000000000128e+00 3.098000000000000198e-01 1.041800000000000059e+00 1.116000000000000186e-01
-1.823600000000000110e+00 3.664000000000000035e-01 1.138199999999999878e+00 1.232000000000000040e-01
-1.803600000000000092e+00 4.129999999999999782e-01 1.201999999999999957e+00 1.323999999999999899e-01
-1.783499999999999863e+00 4.408000000000000251e-01 1.220600000000000129e+00 1.380000000000000115e-01
-1.763499999999999845e+00 4.450000000000000067e-01 1.189799999999999969e+00 1.393999999999999961e-01
-1.743500000000000272e+00 4.262000000000000233e-01 1.113199999999999967e+00 1.362000000000000155e-01
-1.723500000000000254e+00 3.891999999999999904e-01 1.003600000000000048e+00 1.297999999999999987e-01
-1.703500000000000236e+00 3.420000000000000262e-01 8.778000000000000247e-01 1.212000000000000022e-01
-1.683400000000000007e+00 2.928000000000000047e-01 7.520000000000000018e-01 1.128000000000000114e-01
-1.663399999999999990e+00 2.479999999999999982e-01 6.379999999999999005e-01 1.048000000000000181e-01
-1.643399999999999972e+00 2.114000000000000046e-01 5.413999999999999924e-01 9.840000000000001523e-02
-1.623399999999999954e+00 1.836000000000000132e-01 4.632000000000000006e-01 9.240000000000000990e-02
-1.603399999999999936e+00 1.638000000000000012e-01 4.013999999999999790e-01 8.659999999999999643e-02
-1.583300000000000152e+00 1.506000000000000116e-01 3.524000000000000465e-01 7.980000000000000981e-02
-1.563300000000000134e+00 1.421999999999999931e-01 3.132000000000000339e-01 7.200000000000000844e-02
-1.543300000000000116e+00 1.380000000000000115e-01 2.826000000000000179e-01 6.300000000000000044e-02
-1.523300000000000098e+00 1.378000000000000058e-01 2.594999999999999529e-01 5.340000000000000996e-02
-1.503300000000000081e+00 1.409999999999999865e-01 2.442000000000000282e-01 4.399999999999999745e-02
-1.483199999999999852e+00 1.464000000000000024e-01 2.343999999999999972e-01 3.579999999999999849e-02
-1.463200000000000278e+00 1.517999999999999905e-01 2.283999999999999919e-01 2.859999999999999695e-02
-1.443200000000000260e+00 1.547999999999999932e-01 2.217999999999999972e-01 2.279999999999999735e-02
-1.423200000000000243e+00 1.529999999999999971e-01 2.119999999999999940e-01 1.879999999999999727e-02
-1.403200000000000225e+00 1.459999999999999909e-01 1.971999999999999864e-01 1.540000000000000049e-02
-1.383099999999999996e+00 1.345999999999999974e-01 1.788000000000000145e-01 1.260000000000000009e-02
-1.363099999999999978e+00 1.218000000000000055e-01 1.594000000000000139e-01 1.080000000000000057e-02
-1.343099999999999961e+00 1.110000000000000014e-01 1.426000000000000045e-01 9.400000000000000369e-03
-1.323099999999999943e+00 1.045999999999999985e-01 1.324000000000000177e-01 8.600000000000000006e-03
-1.303099999999999925e+00 1.042000000000000010e-01 1.292000000000000093e-01 8.200000000000000691e-03
-1.283000000000000140e+00 1.083999999999999964e-01 1.323999999999999899e-01 8.800000000000000530e-03
-1.263000000000000123e+00 1.151999999999999968e-01 1.391999999999999904e-01 9.199999999999999845e-03
-1.243000000000000105e+00 1.215999999999999998e-01 1.460000000000000187e-01 1.000000000000000021e-02
-1.223000000000000087e+00 1.254000000000000115e-01 1.491999999999999993e-01 1.039999999999999952e-02
-1.203000000000000069e+00 1.255999999999999894e-01 1.484000000000000041e-01 1.100000000000000110e-02
-1.182900000000000285e+00 1.233999999999999958e-01 1.440000000000000169e-01 1.140000000000000041e-02
-1.162900000000000267e+00 1.212000000000000022e-01 1.383999999999999952e-01 1.160000000000000094e-02
-1.142900000000000249e+00 1.218000000000000055e-01 1.355999999999999983e-01 1.200000000000000025e-02
-1.122900000000000231e+00 1.277999999999999969e-01 1.386000000000000010e-01 1.319999999999999993e-02
-1.102900000000000214e+00 1.396000000000000019e-01 1.491999999999999993e-01 1.440000000000000134e-02
-1.082799999999999985e+00 1.570000000000000007e-01 1.669999999999999818e-01 1.619999999999999912e-02
-1.062799999999999967e+00 1.778000000000000136e-01 1.910000000000000031e-01 1.800000000000000211e-02
-1.042799999999999949e+00 2.003999999999999948e-01 2.182000000000000051e-01 2.020000000000000268e-02
-1.022799999999999931e+00 2.227999999999999980e-01 2.462000000000000022e-01 2.239999999999999977e-02
-1.002799999999999914e+00 2.436000000000000110e-01 2.727999999999999869e-01 2.440000000000000155e-02
-9.827000000000001290e-01 2.621999999999999886e-01 2.959999999999999853e-01 2.660000000000000211e-02
-9.627000000000001112e-01 2.780000000000000249e-01 3.144000000000000128e-01 2.820000000000000284e-02
-9.427000000000000934e-01 2.908000000000000029e-01 3.266000000000000014e-01 2.999999999999999889e-02
-9.227000000000000757e-01 3.004000000000000004e-01 3.331999999999999962e-01 3.160000000000000309e-02
-9.027000000000000579e-01 3.071999999999999731e-01 3.341999999999999971e-01 3.320000000000000034e-02
-8.826000000000002732e-01 3.115999999999999881e-01 3.310000000000000164e-01 3.440000000000000002e-02
-8.626000000000002554e-01 3.154000000000000137e-01 3.250000000000000111e-01 3.559999999999999970e-02
-8.426000000000002377e-01 3.200000000000000067e-01 3.191999999999999837e-01 3.780000000000000027e-02
-8.226000000000002199e-01 3.276000000000000023e-01 3.147999999999999687e-01 4.019999999999999962e-02
-8.026000000000002021e-01 3.403999999999999804e-01 3.145999999999999908e-01 4.340000000000000802e-02
-7.824999999999999734e-01 3.598000000000000087e-01 3.195999999999999952e-01 4.760000000000000342e-02
-7.624999999999999556e-01 3.855999999999999983e-01 3.296000000000000041e-01 5.240000000000000213e-02
-7.424999999999999378e-01 4.152000000000000135e-01 3.429999999999999716e-01 5.759999999999999842e-02
-7.224999999999999201e-01 4.445999999999999952e-01 3.565999999999999726e-01 6.219999999999999141e-02
-7.024999999999999023e-01 4.676000000000000156e-01 3.664000000000000035e-01 6.560000000000000553e-02
-6.824000000000001176e-01 4.783999999999999919e-01 3.685999999999999832e-01 6.740000000000000158e-02
-6.624000000000000998e-01 4.723999999999999866e-01 3.596000000000000307e-01 6.579999999999999738e-02
-6.424000000000000821e-01 4.485999999999999988e-01 3.393999999999999795e-01 6.219999999999999835e-02
-6.224000000000000643e-01 4.097999999999999976e-01 3.094000000000000083e-01 5.600000000000000117e-02
-6.024000000000000465e-01 3.625999999999999779e-01 2.737999999999999878e-01 4.879999999999999616e-02
-5.823000000000002618e-01 3.150000000000000022e-01 2.381999999999999951e-01 4.139999999999999930e-02
-5.623000000000002441e-01 2.747999999999999887e-01 2.077999999999999847e-01 3.540000000000000091e-02
-5.423000000000002263e-01 2.472000000000000031e-01 1.865999999999999881e-01 3.120000000000000204e-02
-5.223000000000002085e-01 2.346000000000000030e-01 1.754000000000000004e-01 2.899999999999999800e-02
-5.023000000000001908e-01 2.363999999999999990e-01 1.735999999999999766e-01 2.920000000000000026e-02
-4.821999999999999620e-01 2.504000000000000115e-01 1.805999999999999828e-01 3.160000000000000309e-02
-4.621999999999999442e-01 2.747999999999999887e-01 1.945999999999999952e-01 3.440000000000000002e-02
-4.421999999999999265e-01 3.071999999999999731e-01 2.147999999999999909e-01 3.940000000000000446e-02
-4.221999999999999087e-01 3.456000000000000183e-01 2.399999999999999911e-01 4.440000000000000197e-02
-4.021999999999998909e-01 3.857999999999999763e-01 2.680000000000000160e-01 5.020000000000000157e-02
-3.821000000000001062e-01 4.218000000000000083e-01 2.940000000000000391e-01 5.519999999999999907e-02
-3.621000000000000885e-01 4.465999999999999970e-01 3.124000000000000110e-01 5.879999999999999810e-02
-3.421000000000000707e-01 4.531999999999999917e-01 3.184000000000000163e-01 5.979999999999999899e-02
-3.221000000000000529e-01 4.384000000000000119e-01 3.079999999999999960e-01 5.800000000000000294e-02
-3.021000000000000352e-01 4.033999999999999808e-01 2.825999999999999623e-01 5.360000000000000181e-02
-2.820000000000002505e-01 3.538000000000000034e-01 2.456000000000000127e-01 4.660000000000000253e-02
-2.620000000000002327e-01 2.978000000000000091e-01 2.033999999999999697e-01 3.899999999999999994e-02
-2.420000000000002149e-01 2.436000000000000110e-01 1.619999999999999774e-01 3.180000000000000188e-02
-2.220000000000001972e-01 1.973999999999999921e-01 1.260000000000000009e-01 2.560000000000000123e-02
-2.020000000000001794e-01 1.620000000000000051e-01 9.759999999999999232e-02 2.060000000000000026e-02
-1.818999999999999506e-01 1.378000000000000058e-01 7.679999999999999327e-02 1.760000000000000106e-02
-1.618999999999999329e-01 1.237999999999999934e-01 6.260000000000000286e-02 1.559999999999999928e-02
-1.418999999999999151e-01 1.184000000000000052e-01 5.360000000000000181e-02 1.499999999999999944e-02
-1.218999999999998973e-01 1.194000000000000061e-01 4.819999999999999285e-02 1.499999999999999944e-02
-1.018999999999998796e-01 1.246000000000000024e-01 4.499999999999999833e-02 1.580000000000000154e-02
-8.180000000000009486e-02 1.313999999999999890e-01 4.299999999999999656e-02 1.679999999999999896e-02
-6.180000000000007709e-02 1.371999999999999886e-01 4.120000000000000051e-02 1.740000000000000227e-02
-4.180000000000005933e-02 1.396000000000000019e-01 3.899999999999999994e-02 1.799999999999999864e-02
-2.180000000000004157e-02 1.368000000000000049e-01 3.600000000000000422e-02 1.760000000000000106e-02
-1.800000000000023803e-03 1.282000000000000084e-01 3.179999999999999494e-02 1.639999999999999791e-02
1.829999999999998295e-02 1.140000000000000041e-01 2.680000000000000090e-02 1.480000000000000066e-02
3.830000000000000071e-02 9.600000000000000200e-02 2.160000000000000114e-02 1.239999999999999956e-02
5.830000000000001847e-02 7.599999999999999811e-02 1.660000000000000017e-02 9.799999999999999684e-03
7.830000000000003624e-02 5.639999999999999875e-02 1.179999999999999973e-02 7.199999999999999803e-03
9.829999999999983196e-02 3.919999999999999873e-02 8.000000000000000167e-03 5.000000000000000104e-03
1.183999999999998387e-01 2.539999999999999897e-02 5.000000000000000104e-03 3.399999999999999811e-03
1.383999999999998565e-01 1.519999999999999997e-02 3.000000000000000062e-03 2.000000000000000042e-03
1.583999999999998742e-01 8.600000000000000006e-03 1.599999999999999860e-03 1.199999999999999895e-03
1.783999999999998920e-01 4.400000000000000265e-03 7.999999999999999299e-04 6.000000000000000559e-04
1.983999999999999098e-01 2.200000000000000133e-03 6.000000000000000559e-04 2.000000000000000096e-04
2.184999999999999165e-01 1.000000000000000021e-03 2.000000000000000096e-04 0.000000000000000000e+00
2.384999999999999343e-01 4.000000000000000192e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.584999999999999520e-01 2.000000000000000096e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.784999999999999698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.984999999999999876e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.185999999999999943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.386000000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.586000000000000298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.785999999999998256e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985999999999998433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.186999999999998501e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.386999999999998678e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.586999999999998856e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.786999999999999034e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.986999999999999211e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.187999999999999279e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.387999999999999456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.587999999999999634e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.787999999999999812e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.987999999999999989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.189000000000000057e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.389000000000000234e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.589000000000000412e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.788999999999998369e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.988999999999998547e-01 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00
7.189999999999998614e-01 0.000000000000000000e+00 5.999999999999999474e-04 0.000000000000000000e+00
7.389999999999998792e-01 0.000000000000000000e+00 1.399999999999999986e-03 0.000000000000000000e+00
7.589999999999998970e-01 0.000000000000000000e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.789999999999999147e-01 0.000000000000000000e+00 6.799999999999999621e-03 0.000000000000000000e+00
7.989999999999999325e-01 2.000000000000000096e-04 1.340000000000000045e-02 0.000000000000000000e+00
8.190999999999999392e-01 2.000000000000000096e-04 2.480000000000000260e-02 0.000000000000000000e+00
8.390999999999999570e-01 4.000000000000000192e-04 4.220000000000000140e-02 2.000000000000000096e-04
8.590999999999999748e-01 8.000000000000000383e-04 6.719999999999999585e-02 2.000000000000000096e-04
8.790999999999999925e-01 1.399999999999999986e-03 9.960000000000000797e-02 6.000000000000000559e-04
8.991000000000000103e-01 2.000000000000000042e-03 1.373999999999999944e-01 6.000000000000000559e-04
9.192000000000000171e-01 2.799999999999999972e-03 1.776000000000000079e-01 7.999999999999999299e-04
9.392000000000000348e-01 3.799999999999999992e-03 2.152000000000000024e-01 1.200000000000000112e-03
9.591999999999999416e-01 4.799999999999999580e-03 2.456000000000000127e-01 1.600000000000000077e-03
9.791999999999999593e-01 5.799999999999999600e-03 2.658000000000000362e-01 1.799999999999999951e-03
9.991999999999999771e-01 6.799999999999999621e-03 2.756000000000000116e-01 1.799999999999999951e-03
1.019299999999999873e+00 8.000000000000000167e-03 2.772000000000000020e-01 2.000000000000000042e-03
1.039299999999999891e+00 9.199999999999999845e-03 2.756000000000000116e-01 2.200000000000000133e-03
1.059299999999999908e+00 1.080000000000000057e-02 2.767999999999999905e-01 2.400000000000000223e-03
1.079299999999999926e+00 1.280000000000000061e-02 2.863999999999999879e-01 2.799999999999999972e-03
1.099299999999999944e+00 1.540000000000000049e-02 3.089999999999999969e-01 2.799999999999999972e-03
1.119399999999999951e+00 1.880000000000000074e-02 3.476000000000000201e-01 3.400000000000000244e-03
1.139399999999999968e+00 2.319999999999999840e-02 4.033999999999999808e-01 4.200000000000000608e-03
1.159399999999999986e+00 2.860000000000000042e-02 4.744000000000000439e-01 5.199999999999999761e-03
1.179399999999999782e+00 3.520000000000000212e-02 5.560000000000000497e-01 5.799999999999999600e-03
1.199399999999999800e+00 4.279999999999999777e-02 6.416000000000000592e-01 7.199999999999999803e-03
1.219500000000000028e+00 5.079999999999999793e-02 7.220000000000000862e-01 8.200000000000000691e-03
1.239500000000000046e+00 5.840000000000000052e-02 7.876000000000000778e-01 9.600000000000000894e-03
1.259500000000000064e+00 6.460000000000000464e-02 8.294000000000000261e-01 1.080000000000000057e-02
1.279500000000000082e+00 6.819999999999999674e-02 8.427999999999999936e-01 1.140000000000000041e-02
1.299500000000000099e+00 6.859999999999999432e-02 8.269999999999999574e-01 1.179999999999999973e-02
1.319599999999999884e+00 6.560000000000000553e-02 7.888000000000000567e-01 1.179999999999999973e-02
1.339599999999999902e+00 5.999999999999999778e-02 7.414000000000000590e-01 1.159999999999999920e-02
1.359599999999999920e+00 5.319999999999999729e-02 7.041999999999999371e-01 1.139999999999999868e-02
1.379599999999999937e+00 4.739999999999999769e-02 6.988000000000000878e-01 1.140000000000000215e-02
1.399599999999999955e+00 4.379999999999999866e-02 7.411999999999999700e-01 1.260000000000000009e-02
1.419699999999999962e+00 4.340000000000000108e-02 8.373999999999999222e-01 1.420000000000000082e-02
1.439699999999999980e+00 4.599999999999999922e-02 9.772000000000000686e-01 1.660000000000000017e-02
1.459699999999999998e+00 5.059999999999999915e-02 1.136600000000000055e+00 1.959999999999999937e-02
1.479700000000000015e+00 5.559999999999999665e-02 1.283199999999999896e+00 2.239999999999999630e-02
1.499699999999999811e+00 5.960000000000000020e-02 1.385399999999999965e+00 2.459999999999999687e-02
1.519800000000000040e+00 6.160000000000000198e-02 1.424000000000000155e+00 2.559999999999999776e-02
1.539800000000000058e+00 6.160000000000000198e-02 1.397399999999999975e+00 2.539999999999999897e-02
1.559799999999999853e+00 6.019999999999999657e-02 1.320399999999999796e+00 2.439999999999999808e-02
1.579799999999999871e+00 5.840000000000000052e-02 1.218599999999999905e+00 2.320000000000000187e-02
1.599799999999999889e+00 5.739999999999999963e-02 1.118400000000000061e+00 2.220000000000000098e-02
1.619899999999999896e+00 5.759999999999999842e-02 1.039199999999999902e+00 2.120000000000000009e-02
1.639899999999999913e+00 5.879999999999999810e-02 9.883999999999999453e-01 2.079999999999999905e-02
1.659899999999999931e+00 6.040000000000000230e-02 9.619999999999999662e-01 2.060000000000000026e-02
1.679899999999999949e+00 6.140000000000000319e-02 9.485999999999998877e-01 2.119999999999999662e-02
1.699899999999999967e+00 6.099999999999999867e-02 9.341999999999999194e-01 2.139999999999999541e-02
1.719999999999999973e+00 5.859999999999999931e-02 9.077999999999999403e-01 2.119999999999999662e-02
1.739999999999999991e+00 5.439999999999999697e-02 8.636000000000001453e-01 2.059999999999999679e-02
1.760000000000000009e+00 4.900000000000000189e-02 8.044000000000000039e-01 1.939999999999999711e-02
1.780000000000000027e+00 4.379999999999999866e-02 7.383999999999999453e-01 1.779999999999999985e-02
1.799999999999999822e+00 3.960000000000000325e-02 6.775999999999999801e-01 1.660000000000000017e-02
1.820100000000000051e+00 3.699999999999999817e-02 6.360000000000000098e-01 1.559999999999999928e-02
1.840099999999999847e+00 3.599999999999999728e-02 6.241999999999999771e-01 1.479999999999999892e-02
1.860099999999999865e+00 3.620000000000000301e-02 6.491000000000000103e-01 1.499999999999999944e-02
1.880099999999999882e+00 3.719999999999999696e-02 7.107000000000001094e-01 1.640000000000000138e-02
1.900099999999999900e+00 3.799999999999999906e-02 8.042000000000000259e-01 1.779999999999999638e-02
1.920199999999999907e+00 3.819999999999999785e-02 9.201000000000000290e-01 1.939999999999999711e-02
1.940199999999999925e+00 3.760000000000000148e-02 1.047500000000000098e+00 2.139999999999999541e-02
1.960199999999999942e+00 3.660000000000000059e-02 1.173599999999999977e+00 2.299999999999999614e-02
1.980199999999999960e+00 3.579999999999999849e-02 1.286999999999999922e+00 2.439999999999999808e-02
2.000299999999999745e+00 3.540000000000000091e-02 1.378500000000000059e+00 2.520000000000000018e-02
2.020299999999999763e+00 3.599999999999999728e-02 1.440599999999999881e+00 2.569999999999999715e-02
2.040299999999999780e+00 3.740000000000000269e-02 1.471000000000000085e+00 2.539999999999999897e-02
2.060299999999999798e+00 3.919999999999999873e-02 1.470400000000000151e+00 2.519999999999999671e-02
2.080299999999999816e+00 4.080000000000000293e-02 1.445200000000000040e+00 2.479999999999999566e-02
2.100400000000000045e+00 4.159999999999999809e-02 1.402900000000000036e+00 2.479999999999999913e-02
2.120400000000000063e+00 4.120000000000000051e-02 1.351900000000000102e+00 2.539999999999999897e-02
2.140400000000000080e+00 3.960000000000000325e-02 1.298899999999999944e+00 2.620000000000000107e-02
2.160400000000000098e+00 3.719999999999999696e-02 1.248700000000000143e+00 2.740000000000000074e-02
2.180400000000000116e+00 3.420000000000000123e-02 1.203100000000000058e+00 2.920000000000000026e-02
2.200499999999999901e+00 3.119999999999999857e-02 1.163699999999999957e+00 3.080000000000000099e-02
2.220499999999999918e+00 2.900000000000000147e-02 1.129599999999999937e+00 3.260000000000000397e-02
2.240499999999999936e+00 2.779999999999999832e-02 1.100100000000000078e+00 3.340000000000000607e-02
2.260499999999999954e+00 2.759999999999999953e-02 1.072300000000000031e+00 3.360000000000000486e-02
2.280499999999999972e+00 2.819999999999999937e-02 1.044000000000000039e+00 3.300000000000000155e-02
2.300599999999999756e+00 2.960000000000000131e-02 1.013700000000000045e+00 3.219999999999999946e-02
2.320599999999999774e+00 3.099999999999999978e-02 9.808999999999998831e-01 3.089999999999999691e-02
2.340599999999999792e+00 3.210000000000000353e-02 9.461999999999999300e-01 2.979999999999999663e-02
2.360599999999999810e+00 3.239999999999999825e-02 9.111000000000000210e-01 2.929999999999999619e-02
2.380599999999999827e+00 3.170000000000000595e-02 8.767000000000000348e-01 2.899999999999999800e-02
2.400700000000000056e+00 3.020000000000000115e-02 8.436000000000001275e-01 2.920000000000000026e-02
2.420700000000000074e+00 2.819999999999999937e-02 8.117999999999999661e-01 2.959999999999999784e-02
2.440700000000000092e+00 2.620000000000000107e-02 7.810000000000001386e-01 2.999999999999999889e-02
2.460700000000000109e+00 2.460000000000000034e-02 7.517000000000000348e-01 3.019999999999999768e-02
2.480699999999999683e+00 2.359999999999999945e-02 7.248999999999999888e-01 2.999999999999999889e-02
2.500799999999999912e+00 2.299999999999999961e-02 7.022999999999999243e-01 2.959999999999999784e-02
2.520799999999999930e+00 2.280000000000000082e-02 6.861999999999999211e-01 2.919999999999999679e-02
2.540799999999999947e+00 2.280000000000000082e-02 6.769000000000000572e-01 2.899999999999999800e-02
2.560799999999999965e+00 2.280000000000000082e-02 6.740999999999999215e-01 2.899999999999999800e-02
2.580799999999999983e+00 2.239999999999999977e-02 6.756999999999999673e-01 2.920000000000000026e-02
2.600899999999999768e+00 2.220000000000000098e-02 6.809000000000000608e-01 2.999999999999999889e-02
2.620899999999999785e+00 2.199999999999999872e-02 6.893000000000000238e-01 3.119999999999999857e-02
2.640899999999999803e+00 2.210000000000000159e-02 7.014000000000000234e-01 3.239999999999999825e-02
2.660899999999999821e+00 2.280000000000000082e-02 7.187999999999999945e-01 3.420000000000000123e-02
2.680899999999999839e+00 2.390000000000000110e-02 7.411999999999999700e-01 3.640000000000000180e-02
2.701000000000000068e+00 2.539999999999999897e-02 7.679000000000000270e-01 3.830000000000000071e-02
2.721000000000000085e+00 2.690000000000000030e-02 7.963999999999999968e-01 4.059999999999999720e-02
2.740999999999999659e+00 2.840000000000000163e-02 8.236999999999999877e-01 4.259999999999999898e-02
2.761000000000000121e+00 2.980000000000000010e-02 8.487000000000000099e-01 4.399999999999999745e-02
2.780999999999999694e+00 3.139999999999999736e-02 8.702999999999999625e-01 4.519999999999999712e-02
2.801099999999999923e+00 3.320000000000000034e-02 8.899999999999999023e-01 4.619999999999999801e-02
2.821099999999999941e+00 3.550000000000000377e-02 9.085999999999998522e-01 4.699999999999999317e-02
2.841099999999999959e+00 3.809999999999999498e-02 9.260999999999999233e-01 4.800000000000000100e-02
2.861099999999999977e+00 4.080000000000000293e-02 9.417999999999999705e-01 4.919999999999999374e-02
2.881099999999999994e+00 4.309999999999999942e-02 9.535000000000000142e-01 5.040000000000000729e-02
2.901199999999999779e+00 4.460000000000000075e-02 9.580999999999999517e-01 5.120000000000000245e-02
2.921199999999999797e+00 4.519999999999999712e-02 9.539999999999999591e-01 5.160000000000000003e-02
2.941199999999999815e+00 4.449999999999999789e-02 9.404000000000000137e-01 5.179999999999999882e-02
2.961199999999999832e+00 4.299999999999999656e-02 9.195999999999999730e-01 5.120000000000000245e-02
2.981199999999999850e+00 4.130000000000000338e-02 8.959999999999999076e-01 5.040000000000000036e-02
3.001299999999999635e+00 3.980000000000000204e-02 8.759000000000001229e-01 5.000000000000000278e-02
3.021300000000000097e+00 3.909999999999999587e-02 8.670999999999999819e-01 5.050000000000000322e-02
3.041299999999999670e+00 3.960000000000000325e-02 8.775999999999999357e-01 5.199999999999999761e-02
3.061300000000000132e+00 4.139999999999999930e-02 9.145999999999999686e-01 5.519999999999999907e-02
3.081299999999999706e+00 4.470000000000000362e-02 9.831000000000000849e-01 6.060000000000000109e-02
3.101399999999999935e+00 4.920000000000000068e-02 1.082999999999999963e+00 6.779999999999999916e-02
3.121399999999999952e+00 5.439999999999999697e-02 1.209000000000000075e+00 7.780000000000000804e-02
3.141399999999999970e+00 5.999999999999999778e-02 1.349199999999999955e+00 8.999999999999999667e-02
3.161399999999999988e+00 6.539999999999999980e-02 1.485999999999999988e+00 1.045999999999999985e-01
3.181400000000000006e+00 7.000000000000000666e-02 1.599400000000000155e+00 1.212000000000000022e-01
3.201500000000000234e+00 7.289999999999999258e-02 1.671099999999999808e+00 1.401999999999999913e-01
3.221499999999999808e+00 7.399999999999999634e-02 1.689000000000000057e+00 1.607999999999999985e-01
3.241499999999999826e+00 7.280000000000000360e-02 1.651699999999999946e+00 1.824000000000000066e-01
3.261499999999999844e+00 6.980000000000000093e-02 1.567899999999999849e+00 2.037999999999999812e-01
3.281499999999999861e+00 6.539999999999999980e-02 1.454000000000000181e+00 2.237000000000000099e-01
3.301599999999999646e+00 6.019999999999999657e-02 1.329900000000000082e+00 2.403000000000000136e-01
3.321600000000000108e+00 5.480000000000000149e-02 1.211899999999999977e+00 2.515999999999999903e-01
3.341599999999999682e+00 4.969999999999999418e-02 1.109599999999999920e+00 2.571999999999999842e-01
3.361600000000000144e+00 4.499999999999999833e-02 1.025600000000000067e+00 2.558000000000000274e-01
3.381599999999999717e+00 4.100000000000000172e-02 9.572000000000000508e-01 2.479999999999999982e-01
3.401699999999999946e+00 3.769999999999999740e-02 8.998999999999999222e-01 2.351999999999999924e-01
3.421699999999999964e+00 3.510000000000000620e-02 8.504000000000000448e-01 2.179999999999999993e-01
