  0.00000000E+00  0.82380206E+01
  0.32907743E-02  0.82324377E+01
  0.65815486E-02  0.82230370E+01
  0.98723229E-02  0.82130664E+01
  0.13163097E-01  0.82029548E+01
  0.16453872E-01  0.81928049E+01
  0.19744646E-01  0.81826536E+01
  0.23035420E-01  0.81725179E+01
  0.26326195E-01  0.81624070E+01
  0.29616969E-01  0.81523267E+01
  0.32907743E-01  0.81422810E+01
  0.36198517E-01  0.81322731E+01
  0.39489292E-01  0.81223056E+01
  0.42780066E-01  0.81123807E+01
  0.46070840E-01  0.81025005E+01
  0.49361615E-01  0.80926669E+01
  0.52652389E-01  0.80828817E+01
  0.55943163E-01  0.80731468E+01
  0.59233938E-01  0.80634638E+01
  0.62524712E-01  0.80538345E+01
  0.65815486E-01  0.80442607E+01
  0.69106261E-01  0.80347440E+01
  0.72397035E-01  0.80252862E+01
  0.75687809E-01  0.80158889E+01
  0.78978584E-01  0.80065539E+01
  0.82269358E-01  0.79972830E+01
  0.85560132E-01  0.79880777E+01
  0.88850906E-01  0.79789399E+01
  0.92141681E-01  0.79698714E+01
  0.95432455E-01  0.79608738E+01
  0.98723229E-01  0.79519489E+01
  0.10201400E+00  0.79430984E+01
  0.10530478E+00  0.79343242E+01
  0.10859555E+00  0.79256280E+01
  0.11188633E+00  0.79170115E+01
  0.11517710E+00  0.79084766E+01
  0.11846788E+00  0.79000250E+01
  0.12175865E+00  0.78916585E+01
  0.12504942E+00  0.78833788E+01
  0.12834020E+00  0.78751878E+01
  0.13163097E+00  0.78670871E+01
  0.13492175E+00  0.78590787E+01
  0.13821252E+00  0.78511642E+01
  0.14150330E+00  0.78433454E+01
  0.14479407E+00  0.78356240E+01
  0.14808484E+00  0.78280019E+01
  0.15137562E+00  0.78204807E+01
  0.15466639E+00  0.78130622E+01
  0.15795717E+00  0.78057481E+01
  0.16124794E+00  0.77985401E+01
  0.16453872E+00  0.77914399E+01
  0.16782949E+00  0.77844492E+01
  0.17112026E+00  0.77775697E+01
  0.17441104E+00  0.77708030E+01
  0.17770181E+00  0.77641508E+01
  0.18099259E+00  0.77576147E+01
  0.18428336E+00  0.77511962E+01
  0.18757414E+00  0.77448971E+01
  0.19086491E+00  0.77387187E+01
  0.19415568E+00  0.77326628E+01
  0.19744646E+00  0.77267308E+01
  0.20073723E+00  0.77209242E+01
  0.20402801E+00  0.77152445E+01
  0.20731878E+00  0.77096931E+01
  0.21060956E+00  0.77042715E+01
  0.21390033E+00  0.76989811E+01
  0.21719110E+00  0.76938232E+01
  0.22048188E+00  0.76887991E+01
  0.22377265E+00  0.76839103E+01
  0.22706343E+00  0.76791580E+01
  0.23035420E+00  0.76745434E+01
  0.23364498E+00  0.76700677E+01
  0.23693575E+00  0.76657323E+01
  0.24022652E+00  0.76615381E+01
  0.24351730E+00  0.76574863E+01
  0.24680807E+00  0.76535781E+01
  0.25009885E+00  0.76498144E+01
  0.25338962E+00  0.76461963E+01
  0.25668040E+00  0.76427248E+01
  0.25997117E+00  0.76394008E+01
  0.26326195E+00  0.76362252E+01
  0.26655272E+00  0.76331989E+01
  0.26984349E+00  0.76303228E+01
  0.27313427E+00  0.76275975E+01
  0.27642504E+00  0.76250239E+01
  0.27971582E+00  0.76226027E+01
  0.28300659E+00  0.76203345E+01
  0.28629737E+00  0.76182200E+01
  0.28958814E+00  0.76162598E+01
  0.29287891E+00  0.76144543E+01
  0.29616969E+00  0.76128041E+01
  0.29946046E+00  0.76113097E+01
  0.30275124E+00  0.76099715E+01
  0.30604201E+00  0.76087899E+01
  0.30933279E+00  0.76077651E+01
  0.31262356E+00  0.76068975E+01
  0.31591433E+00  0.76061873E+01
  0.31920511E+00  0.76056347E+01
  0.32249588E+00  0.76052399E+01
  0.32578666E+00  0.76050030E+01
  0.32907743E+00  0.76049240E+01
  0.33237404E+00  0.76049353E+01
  0.33567065E+00  0.76049694E+01
  0.33896726E+00  0.76050263E+01
  0.34226386E+00  0.76051064E+01
  0.34556047E+00  0.76052098E+01
  0.34885708E+00  0.76053371E+01
  0.35215369E+00  0.76054887E+01
  0.35545029E+00  0.76056651E+01
  0.35874690E+00  0.76058671E+01
  0.36204351E+00  0.76060955E+01
  0.36534012E+00  0.76063509E+01
  0.36863673E+00  0.76066343E+01
  0.37193333E+00  0.76069467E+01
  0.37522994E+00  0.76072890E+01
  0.37852655E+00  0.76076623E+01
  0.38182316E+00  0.76080677E+01
  0.38511977E+00  0.76085064E+01
  0.38841637E+00  0.76089795E+01
  0.39171298E+00  0.76094883E+01
  0.39500959E+00  0.76100340E+01
  0.39830620E+00  0.76106178E+01
  0.40160281E+00  0.76112410E+01
  0.40489941E+00  0.76119047E+01
  0.40819602E+00  0.76126102E+01
  0.41149263E+00  0.76133587E+01
  0.41478924E+00  0.76141512E+01
  0.41808585E+00  0.76149888E+01
  0.42138245E+00  0.76158727E+01
  0.42467906E+00  0.76168036E+01
  0.42797567E+00  0.76177826E+01
  0.43127228E+00  0.76188105E+01
  0.43456889E+00  0.76198878E+01
  0.43786549E+00  0.76210154E+01
  0.44116210E+00  0.76221936E+01
  0.44445871E+00  0.76234229E+01
  0.44775532E+00  0.76247036E+01
  0.45105192E+00  0.76260358E+01
  0.45434853E+00  0.76274197E+01
  0.45764514E+00  0.76288553E+01
  0.46094175E+00  0.76303422E+01
  0.46423836E+00  0.76318804E+01
  0.46753496E+00  0.76334693E+01
  0.47083157E+00  0.76351085E+01
  0.47412818E+00  0.76367974E+01
  0.47742479E+00  0.76385352E+01
  0.48072140E+00  0.76403210E+01
  0.48401800E+00  0.76421540E+01
  0.48731461E+00  0.76440330E+01
  0.49061122E+00  0.76459569E+01
  0.49390783E+00  0.76479242E+01
  0.49720444E+00  0.76499335E+01
  0.50050104E+00  0.76519829E+01
  0.50379765E+00  0.76540703E+01
  0.50709426E+00  0.76561932E+01
  0.51039087E+00  0.76583479E+01
  0.51368748E+00  0.76605294E+01
  0.51698408E+00  0.76627291E+01
  0.52028069E+00  0.76649313E+01
  0.52357730E+00  0.76670985E+01
  0.52687391E+00  0.76691147E+01
  0.53017052E+00  0.76703464E+01
  0.53346712E+00  0.76635456E+01
  0.53676373E+00  0.76427032E+01
  0.54006034E+00  0.76198462E+01
  0.54335695E+00  0.75967170E+01
  0.54665355E+00  0.75735321E+01
  0.54995016E+00  0.75503497E+01
  0.55324677E+00  0.75271920E+01
  0.55654338E+00  0.75040698E+01
  0.55983999E+00  0.74809888E+01
  0.56313659E+00  0.74579524E+01
  0.56643320E+00  0.74349626E+01
  0.56972981E+00  0.74120208E+01
  0.57302642E+00  0.73891274E+01
  0.57632303E+00  0.73662829E+01
  0.57961963E+00  0.73434873E+01
  0.58291624E+00  0.73207404E+01
  0.58621285E+00  0.72980420E+01
  0.58950946E+00  0.72753918E+01
  0.59280607E+00  0.72527895E+01
  0.59610267E+00  0.72302349E+01
  0.59939928E+00  0.72077276E+01
  0.60269589E+00  0.71852676E+01
  0.60599250E+00  0.71628547E+01
  0.60928911E+00  0.71404891E+01
  0.61258571E+00  0.71181711E+01
  0.61588232E+00  0.70959010E+01
  0.61917893E+00  0.70736794E+01
  0.62247554E+00  0.70515072E+01
