0	0.000000	0.000000	0.000000
0.05	0.03370135	-0.000619495058798125	0.0356970701947214
0.1	0.0674027	-0.002334177591235	0.0649936856321038
0.15	0.10110405	-0.00492834363137437	0.087889846312147
0.2	0.1348054	-0.00818628921328	0.104385552234851
0.25	0.16850675	-0.0118923103710156	0.114480803400216
0.3	0.2022081	-0.015830703138645	0.118175599808242
0.35	0.23590945	-0.0197857635502319	0.115469941458929
0.4	0.2696108	-0.02354178763984	0.106363828352277
0.45	0.30331215	-0.0268830714415331	0.0908572604882853
0.5	0.3370135	-0.029593910989375	0.0689502378669549
0.55	0.37071485	-0.0314586023174294	0.0406427604882853
0.6	0.4044162	-0.03226144145976	0.00593482835227673
0.65	0.43811755	-0.0317867244504306	-0.0351735585410711
0.7	0.4718189	-0.029818747323505	-0.0826824001917578
0.75	0.50552025	-0.0261418061130469	-0.136591696599784
0.8	0.5392216	-0.02054019685312	-0.196901447765149
0.85	0.57292295	-0.0127982155777882	-0.263611653687853
0.9	0.6066243	-0.002700158321115	-0.336722314367896
0.95	0.64032565	0.00996967888283559	-0.416233429805278
1	0.674027	0.025427	-0.502145
1.05	0.70755005	0.044403495346226	-0.628689193747601
1.1	0.7410731	0.067490199605438	-0.747361882890191
1.15	0.77459615	0.094423235935187	-0.85816306742777
1.2	0.8081192	0.124938727493024	-0.961092747360339
1.25	0.84164225	0.1587727974365	-1.0561509226879
1.3	0.8751653	0.195661568923166	-1.14333759341044
1.35	0.90868835	0.235341165110573	-1.22265275952798
1.4	0.9422114	0.277547709156272	-1.29409642104051
1.45	0.97573445	0.322017324217814	-1.35766857794802
1.5	1.0092575	0.36848613345275	-1.41336923025053
1.55	1.04278055	0.416690260018631	-1.46119837794802
1.6	1.0763036	0.466365827073008	-1.50115602104051
1.65	1.10982665	0.517248957773432	-1.53324215952798
1.7	1.1433497	0.569075775277454	-1.55745679341044
1.75	1.17687275	0.621582402742625	-1.5737999226879
1.8	1.2103958	0.674504963326496	-1.58227154736034
1.85	1.24391885	0.727579580186618	-1.58287166742777
1.9	1.2774419	0.780542376480542	-1.57560028289019
1.95	1.31096495	0.833129475365819	-1.5604573937476
2	1.344488	0.885077	-1.537443
2.05	1.37795375	0.936039722424693	-1.50740101945435
2.1	1.4114195	0.985914699122945	-1.47243649475561
2.15	1.44488525	1.03453719346276	-1.43254942590378
2.2	1.478351	1.08174246881216	-1.38773981289886
2.25	1.51181675	1.12736578853914	-1.33800765574085
2.3	1.5452825	1.17124241601171	-1.28335295442975
2.35	1.57874825	1.21320761459789	-1.22377570896557
2.4	1.612214	1.25309664766568	-1.15927591934829
2.45	1.64567975	1.29074477858309	-1.08985358557792
2.5	1.6791455	1.32598727071813	-1.01550870765447
2.55	1.71261125	1.3586593874388	-0.936241285577923
2.6	1.746077	1.38859639211312	-0.852051319348289
2.65	1.77954275	1.4156335481091	-0.762938808965566
2.7	1.8130085	1.43960611879473	-0.668903754429753
2.75	1.84647425	1.46034936753805	-0.569946155740851
2.8	1.87994	1.47769855770704	-0.46606601289886
2.85	1.91340575	1.49148895266972	-0.357263325903779
2.9	1.9468715	1.50155581579411	-0.243538094755608
2.95	1.98033725	1.50773441044819	-0.124890319454349
3	2.013803	1.509860	-0.001320
3.05	2.0457566	1.50712899568734	0.170972517127084
3.1	2.0777102	1.49901562506157	0.335566379819739
3.15	2.1096638	1.48576588784703	0.492461588077963
3.2	2.1416174	1.46762578376806	0.641658141901758
3.25	2.173571	1.444841312549	0.783156041291122
3.3	2.2055246	1.41765847391418	0.916955286246057
3.35	2.2374782	1.38632326758793	1.04305587676656
3.4	2.2694318	1.35108169329459	1.16145781285264
3.45	2.3013854	1.3121797507585	1.27216109450428
3.5	2.333339	1.269863439704	1.3751657217215
3.55	2.3652926	1.22437875985542	1.47047169450428
3.6	2.3972462	1.17597171093709	1.55807901285264
3.65	2.4291998	1.12488829267335	1.63798767676656
3.7	2.4611534	1.07137450478854	1.71019768624606
3.75	2.493107	1.015676347007	1.77470904129112
3.8	2.5250606	0.958039819053056	1.83152174190176
3.85	2.5570142	0.898710920651048	1.88063578807796
3.9	2.5889678	0.837935651525312	1.92205117981974
3.95	2.6209214	0.775960011400184	1.95576791712708
4	2.652875	0.713030	1.981786
4.05	2.68482475	0.650232622785017	1.94804141541129
4.1	2.7167745	0.588626629504785	1.90720739235823
4.15	2.74872425	0.528438525945881	1.85928393084083
4.2	2.780674	0.46989481789488	1.80427103085908
4.25	2.81262375	0.413222011138359	1.74216869241299
4.3	2.8445735	0.358646611462895	1.67297691550255
4.35	2.87652325	0.306395124655063	1.59669570012776
4.4	2.908473	0.25669405650144	1.51332504628863
4.45	2.94042275	0.209769912788602	1.42286495398515
4.5	2.9723725	0.165849199303125	1.32531542321732
4.55	3.00432225	0.125158421831586	1.22067645398515
4.6	3.036272	0.08792408616056	1.10894804628863
4.65	3.06822175	0.0543726980766243	0.99013020012776
4.7	3.1001715	0.0247307633663549	0.864222915502548
4.75	3.13212125	-0.000775212183671936	0.731226192412989
4.8	3.164071	-0.0219187227868802	0.591140030859084
4.85	3.19602075	-0.0384732626566933	0.443964430840833
4.9	3.2279705	-0.0502123260065351	0.289699392358235
4.95	3.25992025	-0.0569094070498296	0.128344915411291
5	3.291870	-0.058338	-0.040099
5.05	3.32377955	-0.0571844104564814	-0.0323062576627021
5.1	3.3556891	-0.056269763506371	-0.0251227566240671
5.15	3.38759865	-0.0555746185339871	-0.018548496884095
5.2	3.4195082	-0.055079534923648	-0.0125834784427859
