-20.0000 578.4918
-19.9600 15.7896
-19.9199 16.1434
-19.8799 14.3734
-19.8398 10.2616
-19.7998 10.9674
-19.7598 16.0065
-19.7197 16.5536
-19.6797 15.7948
-19.6396 16.4031
-19.5996 16.9275
-19.5596 14.8901
-19.5195 15.5923
-19.4795 18.4706
-19.4394 18.8444
-19.3994 19.7555
-19.3594 21.7868
-19.3193 21.3483
-19.2793 22.5671
-19.2392 25.6201
-19.1992 19.6425
-19.1592 15.3230
-19.1191 18.1028
-19.0791 21.1743
-19.0390 21.2984
-18.9990 20.0558
-18.9590 24.7760
-18.9189 28.7723
-18.8789 18.0026
-18.8388 7.6929
-18.7988 14.0790
-18.7588 20.9301
-18.7187 10.7356
-18.6787 3.2030
-18.6386 6.1254
-18.5986 12.6713
-18.5586 16.2512
-18.5185 18.1063
-18.4785 21.9541
-18.4384 16.8038
-18.3984 5.6762
-18.3584 0.7494
-18.3183 0.0356
-18.2783 0.0006
-18.2382 0.0000
-18.1982 0.0000
-18.1582 0.0000
-18.1181 0.0000
-18.0781 0.0000
-18.0380 0.0000
-17.9980 0.0000
-17.9580 0.0000
-17.9179 0.0000
-17.8779 0.0000
-17.8378 0.0000
-17.7978 0.0000
-17.7578 0.0000
-17.7177 0.0000
-17.6777 0.0000
-17.6376 0.0000
-17.5976 0.0000
-17.5576 0.0000
-17.5175 0.0000
-17.4775 0.0000
-17.4374 0.0000
-17.3974 0.0000
-17.3574 0.0000
-17.3173 0.0000
-17.2773 0.0000
-17.2372 0.0000
-17.1972 0.0000
-17.1572 0.0000
-17.1171 0.0000
-17.0771 0.0000
-17.0370 0.0000
-16.9970 0.0000
-16.9570 0.0000
-16.9169 0.0000
-16.8769 0.0000
-16.8368 0.0000
-16.7968 0.0000
-16.7568 0.0000
-16.7167 0.0000
-16.6767 0.0000
-16.6366 0.0000
-16.5966 0.0000
-16.5566 0.0000
-16.5165 0.0000
-16.4765 0.0000
-16.4364 0.0000
-16.3964 0.0000
-16.3564 0.0000
-16.3163 0.0000
-16.2763 0.0000
