# energy s p d
-2.344100000000000072e+00 2.040000000000000147e-02 1.499600000000000044e+00 8.600000000000000006e-03
-2.324100000000000499e+00 1.980000000000000163e-02 1.417399999999999993e+00 8.000000000000000167e-03
-2.304100000000000037e+00 1.899999999999999953e-02 1.346199999999999841e+00 7.799999999999999642e-03
-2.284000000000000696e+00 1.779999999999999985e-02 1.289399999999999880e+00 7.400000000000000328e-03
-2.264000000000000234e+00 1.679999999999999896e-02 1.247800000000000242e+00 7.400000000000000328e-03
-2.244000000000000661e+00 1.559999999999999928e-02 1.219400000000000039e+00 7.199999999999999803e-03
-2.224000000000000199e+00 1.460000000000000013e-02 1.200399999999999912e+00 7.400000000000000328e-03
-2.204000000000000625e+00 1.359999999999999924e-02 1.183999999999999941e+00 7.400000000000000328e-03
-2.183900000000000396e+00 1.239999999999999956e-02 1.164000000000000146e+00 7.399999999999999460e-03
-2.163899999999999935e+00 1.140000000000000041e-02 1.135399999999999965e+00 7.199999999999999803e-03
-2.143900000000000361e+00 1.039999999999999952e-02 1.096999999999999975e+00 7.000000000000000146e-03
-2.123899999999999899e+00 9.400000000000000369e-03 1.052200000000000024e+00 6.600000000000000831e-03
-2.103900000000000325e+00 8.399999999999999481e-03 1.007200000000000095e+00 6.400000000000001174e-03
-2.083800000000000097e+00 7.599999999999999985e-03 9.714000000000000412e-01 6.400000000000000307e-03
-2.063800000000000523e+00 6.799999999999999621e-03 9.547999999999999821e-01 6.199999999999999782e-03
-2.043800000000000061e+00 6.400000000000000307e-03 9.666000000000000147e-01 6.200000000000000649e-03
-2.023800000000000487e+00 6.000000000000000125e-03 1.014000000000000012e+00 6.200000000000001517e-03
-2.003800000000000026e+00 6.000000000000000125e-03 1.100999999999999979e+00 6.199999999999999782e-03
-1.983700000000000019e+00 6.000000000000000125e-03 1.229999999999999982e+00 6.199999999999999782e-03
-1.963700000000000001e+00 6.000000000000000125e-03 1.399799999999999933e+00 6.400000000000000307e-03
-1.943699999999999983e+00 6.199999999999999782e-03 1.606999999999999984e+00 6.800000000000000488e-03
-1.923699999999999966e+00 6.599999999999999964e-03 1.846799999999999997e+00 7.200000000000000670e-03
-1.903699999999999948e+00 6.799999999999999621e-03 2.113199999999999967e+00 8.000000000000000167e-03
-1.883600000000000163e+00 7.400000000000000328e-03 2.395599999999999952e+00 8.800000000000000530e-03
-1.863600000000000145e+00 8.000000000000000167e-03 2.678799999999999848e+00 1.000000000000000021e-02
-1.843600000000000128e+00 8.600000000000000006e-03 2.940599999999999881e+00 1.160000000000000094e-02
-1.823600000000000110e+00 9.199999999999999845e-03 3.152800000000000047e+00 1.320000000000000166e-02
-1.803600000000000092e+00 9.799999999999999684e-03 3.286799999999999944e+00 1.440000000000000134e-02
-1.783499999999999863e+00 1.000000000000000021e-02 3.321000000000000174e+00 1.519999999999999997e-02
-1.763499999999999845e+00 1.000000000000000021e-02 3.249000000000000110e+00 1.519999999999999997e-02
-1.743500000000000272e+00 9.799999999999999684e-03 3.084000000000000519e+00 1.439999999999999961e-02
-1.723500000000000254e+00 9.400000000000000369e-03 2.852799999999999780e+00 1.379999999999999977e-02
-1.703500000000000236e+00 8.800000000000000530e-03 2.591399999999999704e+00 1.240000000000000130e-02
-1.683400000000000007e+00 8.200000000000000691e-03 2.331799999999999873e+00 1.039999999999999952e-02
-1.663399999999999990e+00 7.599999999999999985e-03 2.096200000000000063e+00 9.199999999999999845e-03
-1.643399999999999972e+00 7.000000000000000146e-03 1.892399999999999860e+00 8.000000000000000167e-03
-1.623399999999999954e+00 6.599999999999999964e-03 1.716999999999999860e+00 7.199999999999999803e-03
-1.603399999999999936e+00 6.199999999999999782e-03 1.559399999999999897e+00 6.199999999999999782e-03
-1.583300000000000152e+00 6.000000000000000125e-03 1.408599999999999852e+00 5.800000000000000468e-03
-1.563300000000000134e+00 6.000000000000000125e-03 1.257800000000000029e+00 5.400000000000000286e-03
-1.543300000000000116e+00 6.199999999999999782e-03 1.106999999999999984e+00 5.000000000000000104e-03
-1.523300000000000098e+00 6.599999999999999964e-03 9.616000000000000103e-01 4.799999999999999580e-03
-1.503300000000000081e+00 7.000000000000000146e-03 8.287999999999999812e-01 4.599999999999999922e-03
-1.483199999999999852e+00 7.400000000000000328e-03 7.146000000000000130e-01 4.599999999999999922e-03
-1.463200000000000278e+00 7.599999999999999985e-03 6.206000000000000405e-01 4.599999999999999922e-03
-1.443200000000000260e+00 7.799999999999999642e-03 5.440000000000000391e-01 4.599999999999999922e-03
-1.423200000000000243e+00 7.599999999999999985e-03 4.789999999999999813e-01 4.599999999999999922e-03
-1.403200000000000225e+00 7.400000000000000328e-03 4.209999999999999853e-01 4.400000000000000265e-03
-1.383099999999999996e+00 7.199999999999999803e-03 3.683999999999999497e-01 4.199999999999999740e-03
-1.363099999999999978e+00 7.000000000000000146e-03 3.227999999999999758e-01 3.600000000000000335e-03
-1.343099999999999961e+00 6.799999999999999621e-03 2.878000000000000003e-01 3.200000000000000153e-03
-1.323099999999999943e+00 6.599999999999999964e-03 2.673999999999999710e-01 3.000000000000000496e-03
-1.303099999999999925e+00 6.799999999999999621e-03 2.628000000000000336e-01 3.000000000000000496e-03
-1.283000000000000140e+00 7.199999999999999803e-03 2.725999999999999535e-01 3.000000000000000496e-03
-1.263000000000000123e+00 7.599999999999999985e-03 2.915999999999999703e-01 3.200000000000000153e-03
-1.243000000000000105e+00 8.399999999999999481e-03 3.122000000000000330e-01 3.200000000000000153e-03
-1.223000000000000087e+00 8.999999999999999320e-03 3.277999999999999803e-01 3.400000000000000244e-03
-1.203000000000000069e+00 9.400000000000000369e-03 3.337999999999999856e-01 3.200000000000000153e-03
-1.182900000000000285e+00 9.599999999999999159e-03 3.300000000000000155e-01 3.200000000000000153e-03
-1.162900000000000267e+00 9.400000000000000369e-03 3.209999999999999520e-01 3.400000000000000244e-03
-1.142900000000000249e+00 9.400000000000000369e-03 3.124000000000000110e-01 3.400000000000000244e-03
-1.122900000000000231e+00 9.799999999999999684e-03 3.117999999999999661e-01 3.599999999999999901e-03
-1.102900000000000214e+00 1.099999999999999936e-02 3.230000000000000093e-01 4.199999999999999740e-03
-1.082799999999999985e+00 1.299999999999999940e-02 3.469999999999999751e-01 4.800000000000000447e-03
-1.062799999999999967e+00 1.600000000000000033e-02 3.823999999999999622e-01 5.599999999999999943e-03
-1.042799999999999949e+00 1.980000000000000163e-02 4.254000000000000004e-01 6.399999999999999439e-03
-1.022799999999999931e+00 2.419999999999999929e-02 4.726000000000000201e-01 7.000000000000000146e-03
-1.002799999999999914e+00 2.860000000000000042e-02 5.213999999999999746e-01 7.599999999999999985e-03
-9.827000000000001290e-01 3.280000000000000276e-02 5.691999999999999282e-01 7.800000000000000509e-03
-9.627000000000001112e-01 3.599999999999999728e-02 6.142000000000000792e-01 8.600000000000000006e-03
-9.427000000000000934e-01 3.819999999999999785e-02 6.546000000000000707e-01 8.800000000000000530e-03
-9.227000000000000757e-01 3.919999999999999873e-02 6.892000000000000348e-01 8.800000000000000530e-03
-9.027000000000000579e-01 3.899999999999999994e-02 7.183999999999999275e-01 8.999999999999999320e-03
-8.826000000000002732e-01 3.799999999999999906e-02 7.450000000000001066e-01 8.999999999999999320e-03
-8.626000000000002554e-01 3.679999999999999938e-02 7.745999999999999552e-01 8.799999999999998795e-03
-8.426000000000002377e-01 3.559999999999999970e-02 8.147999999999999687e-01 8.600000000000000006e-03
-8.226000000000002199e-01 3.500000000000000333e-02 8.741999999999998661e-01 8.600000000000000006e-03
-8.026000000000002021e-01 3.559999999999999970e-02 9.604000000000000314e-01 8.400000000000001216e-03
-7.824999999999999734e-01 3.719999999999999696e-02 1.075000000000000178e+00 8.000000000000000167e-03
-7.624999999999999556e-01 3.939999999999999752e-02 1.213400000000000034e+00 8.200000000000000691e-03
-7.424999999999999378e-01 4.200000000000000261e-02 1.360800000000000010e+00 8.199999999999998956e-03
-7.224999999999999201e-01 4.420000000000000318e-02 1.495000000000000107e+00 8.399999999999999481e-03
-7.024999999999999023e-01 4.519999999999999712e-02 1.590400000000000036e+00 8.600000000000000006e-03
-6.824000000000001176e-01 4.460000000000000075e-02 1.623799999999999910e+00 8.800000000000000530e-03
-6.624000000000000998e-01 4.240000000000000019e-02 1.582400000000000029e+00 8.600000000000000006e-03
-6.424000000000000821e-01 3.899999999999999994e-02 1.467999999999999972e+00 8.399999999999999481e-03
-6.224000000000000643e-01 3.459999999999999881e-02 1.297000000000000153e+00 8.200000000000000691e-03
-6.024000000000000465e-01 3.020000000000000115e-02 1.097199999999999953e+00 7.199999999999999803e-03
-5.823000000000002618e-01 2.599999999999999881e-02 8.991999999999999993e-01 6.800000000000000488e-03
-5.623000000000002441e-01 2.280000000000000082e-02 7.292000000000000703e-01 6.000000000000000125e-03
-5.423000000000002263e-01 2.019999999999999921e-02 6.031999999999999584e-01 5.800000000000000468e-03
-5.223000000000002085e-01 1.880000000000000074e-02 5.258000000000000451e-01 6.000000000000000125e-03
-5.023000000000001908e-01 1.779999999999999985e-02 4.925999999999999823e-01 6.000000000000000125e-03
-4.821999999999999620e-01 1.779999999999999985e-02 4.948000000000000176e-01 6.799999999999999621e-03
-4.621999999999999442e-01 1.859999999999999848e-02 5.227999999999999314e-01 7.599999999999999985e-03
-4.421999999999999265e-01 2.040000000000000147e-02 5.677999999999999714e-01 8.400000000000001216e-03
-4.221999999999999087e-01 2.299999999999999961e-02 6.221999999999999753e-01 9.799999999999999684e-03
-4.021999999999998909e-01 2.620000000000000107e-02 6.774000000000000021e-01 1.160000000000000094e-02
-3.821000000000001062e-01 2.939999999999999905e-02 7.234000000000000430e-01 1.240000000000000130e-02
-3.621000000000000885e-01 3.200000000000000067e-02 7.498000000000000220e-01 1.379999999999999977e-02
-3.421000000000000707e-01 3.320000000000000034e-02 7.474000000000000643e-01 1.439999999999999961e-02
-3.221000000000000529e-01 3.280000000000000276e-02 7.127999999999999892e-01 1.400000000000000029e-02
-3.021000000000000352e-01 3.080000000000000099e-02 6.491999999999999993e-01 1.280000000000000061e-02
-2.820000000000002505e-01 2.740000000000000074e-02 5.664000000000000146e-01 1.140000000000000041e-02
-2.620000000000002327e-01 2.359999999999999945e-02 4.765999999999999681e-01 9.199999999999999845e-03
-2.420000000000002149e-01 1.980000000000000163e-02 3.917999999999999816e-01 7.400000000000000328e-03
-2.220000000000001972e-01 1.640000000000000138e-02 3.204000000000000181e-01 5.399999999999999419e-03
-2.020000000000001794e-01 1.359999999999999924e-02 2.660000000000000142e-01 4.199999999999999740e-03
-1.818999999999999506e-01 1.140000000000000041e-02 2.290000000000000091e-01 3.399999999999999811e-03
-1.618999999999999329e-01 1.000000000000000021e-02 2.081999999999999962e-01 2.799999999999999972e-03
-1.418999999999999151e-01 8.800000000000000530e-03 2.010000000000000120e-01 2.199999999999999699e-03
-1.218999999999998973e-01 8.200000000000000691e-03 2.039999999999999869e-01 2.199999999999999699e-03
-1.018999999999998796e-01 7.799999999999999642e-03 2.137999999999999901e-01 2.199999999999999699e-03
-8.180000000000009486e-02 7.400000000000000328e-03 2.258000000000000007e-01 2.000000000000000042e-03
-6.180000000000007709e-02 7.000000000000000146e-03 2.357999999999999818e-01 2.000000000000000042e-03
-4.180000000000005933e-02 6.599999999999999964e-03 2.399999999999999911e-01 1.799999999999999951e-03
-2.180000000000004157e-02 6.000000000000000125e-03 2.351999999999999924e-01 1.799999999999999951e-03
-1.800000000000023803e-03 5.199999999999999761e-03 2.203999999999999848e-01 1.600000000000000077e-03
1.829999999999998295e-02 4.400000000000000265e-03 1.961999999999999855e-01 1.600000000000000077e-03
3.830000000000000071e-02 3.599999999999999901e-03 1.650000000000000078e-01 1.000000000000000021e-03
5.830000000000001847e-02 2.599999999999999881e-03 1.307999999999999996e-01 8.000000000000000383e-04
7.830000000000003624e-02 2.000000000000000042e-03 9.700000000000000289e-02 8.000000000000000383e-04
9.829999999999983196e-02 1.199999999999999895e-03 6.740000000000000158e-02 4.000000000000000192e-04
1.183999999999998387e-01 8.000000000000000383e-04 4.359999999999999987e-02 2.000000000000000096e-04
1.383999999999998565e-01 4.000000000000000192e-04 2.620000000000000107e-02 0.000000000000000000e+00
1.583999999999998742e-01 2.000000000000000096e-04 1.460000000000000013e-02 0.000000000000000000e+00
1.783999999999998920e-01 2.000000000000000096e-04 7.599999999999999985e-03 0.000000000000000000e+00
1.983999999999999098e-01 0.000000000000000000e+00 3.599999999999999901e-03 0.000000000000000000e+00
2.184999999999999165e-01 0.000000000000000000e+00 1.600000000000000077e-03 0.000000000000000000e+00
2.384999999999999343e-01 0.000000000000000000e+00 5.999999999999999474e-04 0.000000000000000000e+00
2.584999999999999520e-01 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00
2.784999999999999698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.984999999999999876e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.185999999999999943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.386000000000000121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.586000000000000298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.785999999999998256e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985999999999998433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.186999999999998501e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.386999999999998678e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.586999999999998856e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.786999999999999034e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.986999999999999211e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.187999999999999279e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.387999999999999456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.587999999999999634e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.787999999999999812e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.987999999999999989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.189000000000000057e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.389000000000000234e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.589000000000000412e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.788999999999998369e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.988999999999998547e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.189999999999998614e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.389999999999998792e-01 2.000000000000000096e-04 0.000000000000000000e+00 0.000000000000000000e+00
7.589999999999998970e-01 5.999999999999999474e-04 2.000000000000000096e-04 0.000000000000000000e+00
7.789999999999999147e-01 1.199999999999999895e-03 4.000000000000000192e-04 0.000000000000000000e+00
7.989999999999999325e-01 2.200000000000000133e-03 8.000000000000000383e-04 4.000000000000000192e-04
8.190999999999999392e-01 4.199999999999999740e-03 1.800000000000000168e-03 8.000000000000000383e-04
8.390999999999999570e-01 7.000000000000000146e-03 3.000000000000000062e-03 1.399999999999999986e-03
8.590999999999999748e-01 1.119999999999999989e-02 4.599999999999999922e-03 2.200000000000000133e-03
8.790999999999999925e-01 1.660000000000000017e-02 7.199999999999999803e-03 3.400000000000000244e-03
8.991000000000000103e-01 2.299999999999999961e-02 1.019999999999999900e-02 4.599999999999999922e-03
9.192000000000000171e-01 2.960000000000000131e-02 1.379999999999999977e-02 5.799999999999999600e-03
9.392000000000000348e-01 3.579999999999999849e-02 1.740000000000000227e-02 7.199999999999999803e-03
9.591999999999999416e-01 4.100000000000000172e-02 2.100000000000000130e-02 8.199999999999998956e-03
9.791999999999999593e-01 4.420000000000000318e-02 2.379999999999999824e-02 9.000000000000001055e-03
9.991999999999999771e-01 4.560000000000000164e-02 2.639999999999999986e-02 9.000000000000001055e-03
1.019299999999999873e+00 4.560000000000000164e-02 2.860000000000000042e-02 9.000000000000001055e-03
1.039299999999999891e+00 4.499999999999999833e-02 3.099999999999999978e-02 9.199999999999999845e-03
1.059299999999999908e+00 4.479999999999999954e-02 3.380000000000000365e-02 9.400000000000000369e-03
1.079299999999999926e+00 4.580000000000000043e-02 3.819999999999999785e-02 9.799999999999999684e-03
1.099299999999999944e+00 4.880000000000000310e-02 4.479999999999999954e-02 1.060000000000000178e-02
1.119399999999999951e+00 5.419999999999999818e-02 5.399999999999999939e-02 1.240000000000000130e-02
1.139399999999999968e+00 6.219999999999999835e-02 6.640000000000000069e-02 1.459999999999999840e-02
1.159399999999999986e+00 7.280000000000000360e-02 8.160000000000000586e-02 1.720000000000000001e-02
1.179399999999999782e+00 8.500000000000000611e-02 1.001999999999999974e-01 2.060000000000000026e-02
1.199399999999999800e+00 9.819999999999999563e-02 1.215999999999999998e-01 2.359999999999999598e-02
1.219500000000000028e+00 1.110000000000000014e-01 1.444000000000000006e-01 2.659999999999999865e-02
1.239500000000000046e+00 1.218000000000000055e-01 1.663999999999999924e-01 2.860000000000000042e-02
1.259500000000000064e+00 1.290000000000000036e-01 1.844000000000000083e-01 2.980000000000000010e-02
1.279500000000000082e+00 1.318000000000000005e-01 1.958000000000000018e-01 3.019999999999999768e-02
1.299500000000000099e+00 1.293999999999999873e-01 1.973999999999999921e-01 2.960000000000000131e-02
1.319599999999999884e+00 1.219999999999999973e-01 1.885999999999999899e-01 2.800000000000000058e-02
1.339599999999999902e+00 1.110000000000000014e-01 1.713999999999999968e-01 2.619999999999999760e-02
1.359599999999999920e+00 9.879999999999999893e-02 1.487999999999999878e-01 2.480000000000000260e-02
1.379599999999999937e+00 8.820000000000000062e-02 1.252000000000000057e-01 2.499999999999999792e-02
1.399599999999999955e+00 8.119999999999999440e-02 1.055999999999999994e-01 2.639999999999999986e-02
1.419699999999999962e+00 7.939999999999999836e-02 9.199999999999999845e-02 3.040000000000000341e-02
1.439699999999999980e+00 8.240000000000000102e-02 8.599999999999999312e-02 3.579999999999999849e-02
1.459699999999999998e+00 8.859999999999999820e-02 8.540000000000000369e-02 4.179999999999999688e-02
1.479700000000000015e+00 9.520000000000000684e-02 8.840000000000000635e-02 4.719999999999999890e-02
1.499699999999999811e+00 9.959999999999999409e-02 9.120000000000000329e-02 5.179999999999999882e-02
1.519800000000000040e+00 1.001999999999999974e-01 9.220000000000000417e-02 5.340000000000000302e-02
1.539800000000000058e+00 9.679999999999999716e-02 9.159999999999998699e-02 5.300000000000000544e-02
1.559799999999999853e+00 9.059999999999999998e-02 8.960000000000001297e-02 5.080000000000000487e-02
1.579799999999999871e+00 8.340000000000000191e-02 8.820000000000000062e-02 4.739999999999999769e-02
1.599799999999999889e+00 7.739999999999999658e-02 8.960000000000001297e-02 4.439999999999999503e-02
1.619899999999999896e+00 7.399999999999999634e-02 9.479999999999999538e-02 4.199999999999999567e-02
1.639899999999999913e+00 7.340000000000000691e-02 1.035999999999999976e-01 4.019999999999999268e-02
1.659899999999999931e+00 7.499999999999999722e-02 1.147999999999999993e-01 3.960000000000000325e-02
1.679899999999999949e+00 7.760000000000000231e-02 1.255999999999999894e-01 3.920000000000000567e-02
1.699899999999999967e+00 7.960000000000000409e-02 1.338000000000000023e-01 3.879999999999999422e-02
1.719999999999999973e+00 7.979999999999999594e-02 1.380000000000000115e-01 3.799999999999999906e-02
1.739999999999999991e+00 7.760000000000000231e-02 1.367999999999999772e-01 3.620000000000000301e-02
1.760000000000000009e+00 7.299999999999999545e-02 1.313999999999999890e-01 3.420000000000000123e-02
1.780000000000000027e+00 6.679999999999999827e-02 1.235999999999999877e-01 3.180000000000000188e-02
1.799999999999999822e+00 5.999999999999999778e-02 1.151999999999999968e-01 2.920000000000000026e-02
1.820100000000000051e+00 5.399999999999999939e-02 1.088999999999999968e-01 2.800000000000000405e-02
1.840099999999999847e+00 4.959999999999999826e-02 1.063999999999999946e-01 2.819999999999999590e-02
1.860099999999999865e+00 4.719999999999999890e-02 1.086000000000000021e-01 2.960000000000000131e-02
1.880099999999999882e+00 4.660000000000000253e-02 1.151999999999999968e-01 3.339999999999999913e-02
1.900099999999999900e+00 4.739999999999999769e-02 1.247999999999999943e-01 3.879999999999999422e-02
1.920199999999999907e+00 4.900000000000000189e-02 1.368000000000000049e-01 4.580000000000000043e-02
1.940199999999999925e+00 5.059999999999999915e-02 1.497999999999999887e-01 5.360000000000000181e-02
1.960199999999999942e+00 5.179999999999999882e-02 1.629999999999999782e-01 6.140000000000000319e-02
1.980199999999999960e+00 5.260000000000000092e-02 1.759999999999999898e-01 6.819999999999998286e-02
2.000299999999999745e+00 5.260000000000000092e-02 1.877999999999999947e-01 7.420000000000000207e-02
2.020299999999999763e+00 5.160000000000000003e-02 1.973999999999999921e-01 7.839999999999999747e-02
2.040299999999999780e+00 4.979999999999999705e-02 2.038999999999999979e-01 8.059999999999999110e-02
2.060299999999999798e+00 4.719999999999999890e-02 2.070000000000000173e-01 8.119999999999999440e-02
2.080299999999999816e+00 4.420000000000000318e-02 2.061999999999999944e-01 7.999999999999998779e-02
2.100400000000000045e+00 4.120000000000000051e-02 2.024000000000000243e-01 7.760000000000000231e-02
2.120400000000000063e+00 3.860000000000000236e-02 1.968000000000000027e-01 7.439999999999999392e-02
2.140400000000000080e+00 3.699999999999999817e-02 1.905999999999999917e-01 7.090000000000000469e-02
2.160400000000000098e+00 3.679999999999999938e-02 1.859000000000000097e-01 6.759999999999999343e-02
2.180400000000000116e+00 3.760000000000000148e-02 1.832999999999999907e-01 6.419999999999999318e-02
2.200499999999999901e+00 3.919999999999999873e-02 1.836000000000000132e-01 6.120000000000000440e-02
2.220499999999999918e+00 4.080000000000000293e-02 1.864000000000000101e-01 5.899999999999999689e-02
2.240499999999999936e+00 4.179999999999999688e-02 1.905999999999999917e-01 5.739999999999999963e-02
2.260499999999999954e+00 4.159999999999999809e-02 1.953999999999999904e-01 5.579999999999999544e-02
2.280499999999999972e+00 4.039999999999999841e-02 1.992999999999999772e-01 5.440000000000000391e-02
2.300599999999999756e+00 3.839999999999999664e-02 2.021000000000000019e-01 5.299999999999999850e-02
2.320599999999999774e+00 3.640000000000000180e-02 2.035000000000000142e-01 5.139999999999999430e-02
2.340599999999999792e+00 3.520000000000000212e-02 2.036999999999999922e-01 4.920000000000000068e-02
2.360599999999999810e+00 3.520000000000000212e-02 2.032999999999999807e-01 4.740000000000000463e-02
2.380599999999999827e+00 3.640000000000000180e-02 2.029999999999999860e-01 4.470000000000000362e-02
2.400700000000000056e+00 3.860000000000000236e-02 2.031999999999999917e-01 4.220000000000000140e-02
2.420700000000000074e+00 4.120000000000000051e-02 2.041000000000000036e-01 3.980000000000000204e-02
2.440700000000000092e+00 4.320000000000000229e-02 2.051999999999999935e-01 3.740000000000000269e-02
2.460700000000000109e+00 4.399999999999999745e-02 2.061999999999999944e-01 3.579999999999999849e-02
2.480699999999999683e+00 4.340000000000000108e-02 2.064999999999999891e-01 3.440000000000000002e-02
2.500799999999999912e+00 4.120000000000000051e-02 2.056999999999999940e-01 3.360000000000000486e-02
2.520799999999999930e+00 3.819999999999999785e-02 2.038999999999999702e-01 3.340000000000000607e-02
2.540799999999999947e+00 3.500000000000000333e-02 2.010000000000000120e-01 3.339999999999999913e-02
2.560799999999999965e+00 3.219999999999999946e-02 1.971999999999999864e-01 3.379999999999999671e-02
2.580799999999999983e+00 3.039999999999999994e-02 1.938000000000000000e-01 3.420000000000000123e-02
2.600899999999999768e+00 2.960000000000000131e-02 1.915999999999999925e-01 3.420000000000000123e-02
2.620899999999999785e+00 2.999999999999999889e-02 1.917999999999999983e-01 3.440000000000000002e-02
2.640899999999999803e+00 3.119999999999999857e-02 1.956999999999999851e-01 3.459999999999999881e-02
2.660899999999999821e+00 3.280000000000000276e-02 2.038999999999999979e-01 3.520000000000000212e-02
2.680899999999999839e+00 3.459999999999999881e-02 2.155000000000000249e-01 3.590000000000000135e-02
2.701000000000000068e+00 3.599999999999999728e-02 2.295999999999999985e-01 3.719999999999999696e-02
2.721000000000000085e+00 3.699999999999999817e-02 2.442000000000000004e-01 3.859999999999999543e-02
2.740999999999999659e+00 3.740000000000000269e-02 2.575999999999999956e-01 4.050000000000000822e-02
2.761000000000000121e+00 3.740000000000000269e-02 2.691999999999999948e-01 4.220000000000000140e-02
2.780999999999999694e+00 3.699999999999999817e-02 2.792000000000000037e-01 4.370000000000000273e-02
2.801099999999999923e+00 3.679999999999999938e-02 2.888999999999999901e-01 4.560000000000000858e-02
2.821099999999999941e+00 3.719999999999999696e-02 2.993000000000000105e-01 4.660000000000000253e-02
2.841099999999999959e+00 3.799999999999999906e-02 3.107999999999999652e-01 4.760000000000000342e-02
2.861099999999999977e+00 3.960000000000000325e-02 3.225999999999999979e-01 4.819999999999999979e-02
2.881099999999999994e+00 4.100000000000000172e-02 3.325000000000000178e-01 4.859999999999999737e-02
2.901199999999999779e+00 4.220000000000000140e-02 3.385000000000000231e-01 4.879999999999999616e-02
2.921199999999999797e+00 4.240000000000000019e-02 3.382000000000000006e-01 4.799999999999999406e-02
2.941199999999999815e+00 4.159999999999999809e-02 3.321999999999999953e-01 4.759999999999999648e-02
2.961199999999999832e+00 3.980000000000000204e-02 3.210000000000000631e-01 4.639999999999999680e-02
2.981199999999999850e+00 3.760000000000000148e-02 3.084000000000000075e-01 4.560000000000000164e-02
3.001299999999999635e+00 3.559999999999999970e-02 2.969000000000000528e-01 4.419999999999999624e-02
3.021300000000000097e+00 3.459999999999999881e-02 2.902000000000000135e-01 4.399999999999999745e-02
3.041299999999999670e+00 3.459999999999999881e-02 2.914999999999999813e-01 4.420000000000000318e-02
3.061300000000000132e+00 3.620000000000000301e-02 3.021000000000000352e-01 4.579999999999999349e-02
3.081299999999999706e+00 3.919999999999999873e-02 3.221999999999999864e-01 4.900000000000000189e-02
3.101399999999999935e+00 4.340000000000000108e-02 3.509999999999999787e-01 5.320000000000000423e-02
3.121399999999999952e+00 4.819999999999999979e-02 3.867999999999999772e-01 5.940000000000000141e-02
3.141399999999999970e+00 5.319999999999999729e-02 4.258999999999999453e-01 6.700000000000000400e-02
3.161399999999999988e+00 5.820000000000000173e-02 4.646000000000000130e-01 7.549999999999998379e-02
3.181400000000000006e+00 6.219999999999999835e-02 4.986000000000000432e-01 8.440000000000000280e-02
3.201500000000000234e+00 6.460000000000000464e-02 5.237999999999999323e-01 9.299999999999999933e-02
3.221499999999999808e+00 6.500000000000000222e-02 5.372000000000000108e-01 1.009999999999999926e-01
3.241499999999999826e+00 6.339999999999999802e-02 5.385999999999999677e-01 1.081999999999999906e-01
3.261499999999999844e+00 5.999999999999999778e-02 5.288000000000000478e-01 1.146000000000000074e-01
3.281499999999999861e+00 5.539999999999999786e-02 5.120999999999999996e-01 1.194000000000000061e-01
3.301599999999999646e+00 5.040000000000000036e-02 4.918000000000000149e-01 1.232000000000000040e-01
3.321600000000000108e+00 4.560000000000000164e-02 4.720999999999999641e-01 1.250000000000000000e-01
3.341599999999999682e+00 4.139999999999999930e-02 4.536999999999999922e-01 1.247999999999999943e-01
3.361600000000000144e+00 3.780000000000000027e-02 4.375000000000000000e-01 1.229999999999999982e-01
3.381599999999999717e+00 3.459999999999999881e-02 4.218999999999999417e-01 1.188000000000000028e-01
3.401699999999999946e+00 3.139999999999999736e-02 4.062999999999999945e-01 1.131999999999999951e-01
3.421699999999999964e+00 2.800000000000000058e-02 3.899000000000000243e-01 1.061999999999999889e-01
