#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS:  60  14
# Band-Index    1
   0.71687     -2.866160  0.002  0.000  0.337  0.047  0.000  0.000  0.002  0.000  0.000  0.390
   0.75539     -2.869053  0.002  0.002  0.335  0.048  0.000  0.000  0.002  0.000  0.000  0.389
   0.79391     -2.880392  0.001  0.011  0.324  0.052  0.000  0.000  0.002  0.000  0.000  0.392
   0.83243     -2.911740  0.001  0.043  0.289  0.058  0.000  0.000  0.002  0.000  0.000  0.393
   0.87095     -2.993197  0.001  0.124  0.198  0.063  0.000  0.000  0.002  0.000  0.000  0.388
   0.90947     -3.147892  0.003  0.204  0.102  0.058  0.001  0.000  0.001  0.000  0.000  0.371
   0.94799     -3.346185  0.004  0.232  0.055  0.056  0.001  0.000  0.001  0.000  0.000  0.351
   0.98651     -3.557006  0.004  0.234  0.035  0.056  0.001  0.000  0.001  0.000  0.000  0.333
   1.02503     -3.766467  0.004  0.227  0.025  0.058  0.001  0.000  0.001  0.000  0.000  0.318
   1.06355     -3.968101  0.003  0.218  0.020  0.061  0.001  0.000  0.001  0.000  0.000  0.305
   1.10207     -4.158230  0.003  0.207  0.017  0.065  0.001  0.000  0.001  0.000  0.000  0.294
   1.14059     -4.334389  0.002  0.194  0.015  0.071  0.001  0.000  0.000  0.000  0.000  0.284
   1.17911     -4.494730  0.001  0.182  0.013  0.077  0.001  0.000  0.000  0.000  0.000  0.277
   1.21764     -4.637745  0.001  0.168  0.012  0.085  0.001  0.000  0.000  0.000  0.000  0.270
   1.25616     -4.762103  0.001  0.154  0.012  0.094  0.001  0.000  0.000  0.000  0.000  0.264
   1.29468     -4.866541  0.002  0.141  0.011  0.104  0.000  0.000  0.000  0.000  0.000  0.260
   1.33320     -4.949793  0.003  0.128  0.011  0.113  0.001  0.000  0.000  0.000  0.000  0.257
   1.37172     -5.010573  0.004  0.118  0.011  0.122  0.000  0.000  0.000  0.000  0.000  0.257
   1.41024     -5.047664  0.005  0.111  0.010  0.127  0.000  0.000  0.000  0.000  0.000  0.255
   1.44876     -5.060145  0.005  0.108  0.011  0.130  0.000  0.000  0.000  0.000  0.000  0.255
   1.44876     -5.060145  0.005  0.108  0.011  0.130  0.000  0.000  0.000  0.000  0.000  0.255
   1.50268     -5.060481  0.004  0.110  0.010  0.130  0.000  0.000  0.000  0.000  0.000  0.256
   1.55660     -5.056597  0.004  0.116  0.008  0.132  0.000  0.000  0.000  0.000  0.000  0.260
   1.61052     -5.039545  0.002  0.122  0.006  0.132  0.000  0.000  0.000  0.000  0.000  0.264
   1.66444     -5.003702  0.002  0.128  0.004  0.134  0.000  0.000  0.000  0.000  0.000  0.268
   1.71836     -4.947702  0.000  0.132  0.004  0.134  0.000  0.000  0.000  0.000  0.000  0.272
   1.77228     -4.872558  0.000  0.136  0.002  0.136  0.000  0.000  0.000  0.000  0.000  0.276
   1.82620     -4.780229  0.000  0.140  0.002  0.136  0.000  0.000  0.000  0.000  0.000  0.280
   1.88012     -4.673016  0.000  0.144  0.002  0.138  0.000  0.000  0.000  0.000  0.000  0.286
   1.93404     -4.553440  0.000  0.148  0.002  0.142  0.000  0.000  0.000  0.000  0.000  0.292
   1.98796     -4.424294  0.000  0.152  0.002  0.144  0.000  0.000  0.000  0.000  0.000  0.300
   2.04188     -4.288756  0.000  0.156  0.002  0.148  0.000  0.000  0.000  0.000  0.000  0.308
   2.09580     -4.150511  0.000  0.160  0.002  0.152  0.000  0.000  0.000  0.000  0.000  0.316
   2.14972     -4.013845  0.000  0.164  0.002  0.156  0.000  0.000  0.000  0.000  0.000  0.324
   2.20364     -3.883685  0.000  0.168  0.002  0.162  0.000  0.000  0.000  0.000  0.000  0.334
   2.25756     -3.855829  0.002  0.010  0.234  0.018  0.000  0.000  0.002  0.000  0.000  0.266
   2.31148     -3.881097  0.004  0.008  0.222  0.018  0.000  0.000  0.002  0.000  0.000  0.254
   2.36540     -3.890082  0.008  0.004  0.212  0.016  0.000  0.000  0.002  0.000  0.000  0.242
   2.41932     -3.889086  0.010  0.002  0.204  0.016  0.000  0.000  0.002  0.000  0.000  0.232
   2.47324     -3.887189  0.012  0.000  0.200  0.016  0.000  0.000  0.002  0.000  0.000  0.228
 
# Band-Index    6
   2.47324     -3.540140  0.000  0.000  0.006  0.348  0.000  0.000  0.000  0.000  0.000  0.356
   2.41932     -3.544813  0.000  0.094  0.004  0.260  0.000  0.000  0.000  0.000  0.000  0.360
   2.36540     -3.589317  0.000  0.158  0.002  0.194  0.000  0.000  0.000  0.000  0.000  0.358
   2.31148     -3.665386  0.000  0.170  0.002  0.176  0.000  0.000  0.000  0.000  0.000  0.350
   2.25756     -3.765551  0.000  0.172  0.002  0.168  0.000  0.000  0.000  0.000  0.000  0.342
   2.20364     -3.812552  0.002  0.012  0.244  0.018  0.000  0.000  0.002  0.000  0.000  0.278
   2.14972     -3.752758  0.000  0.014  0.252  0.018  0.000  0.000  0.002  0.000  0.000  0.288
   2.09580     -3.679955  0.000  0.018  0.260  0.020  0.000  0.000  0.002  0.000  0.000  0.300
   2.04188     -3.599595  0.000  0.026  0.262  0.022  0.000  0.000  0.002  0.000  0.000  0.314
   1.98796     -3.520519  0.000  0.038  0.256  0.028  0.000  0.000  0.002  0.000  0.000  0.328
   1.93404     -3.458913  0.000  0.072  0.226  0.042  0.000  0.000  0.002  0.000  0.000  0.342
   1.88012     -3.444566  0.000  0.148  0.136  0.066  0.000  0.000  0.000  0.000  0.000  0.352
   1.82620     -3.518896  0.000  0.222  0.032  0.084  0.002  0.000  0.000  0.000  0.000  0.342
   1.77228     -3.730957  0.002  0.156  0.044  0.104  0.002  0.000  0.000  0.000  0.000  0.310
   1.71836     -4.027666  0.002  0.124  0.040  0.112  0.002  0.000  0.000  0.000  0.000  0.284
   1.66444     -4.336591  0.002  0.112  0.030  0.116  0.002  0.000  0.000  0.000  0.000  0.266
   1.61052     -4.619571  0.004  0.108  0.022  0.120  0.002  0.000  0.000  0.000  0.000  0.256
   1.55660     -4.850642  0.004  0.108  0.016  0.124  0.002  0.000  0.000  0.000  0.000  0.254
   1.50268     -5.005165  0.004  0.108  0.012  0.128  0.000  0.000  0.000  0.000  0.000  0.254
   1.44876     -5.060144  0.005  0.108  0.011  0.130  0.000  0.000  0.000  0.000  0.000  0.255
   1.44876     -5.060144  0.005  0.108  0.011  0.130  0.000  0.000  0.000  0.000  0.000  0.255
   1.41024     -5.047664  0.005  0.111  0.010  0.127  0.000  0.000  0.000  0.000  0.000  0.255
   1.37172     -5.010572  0.004  0.118  0.011  0.122  0.000  0.000  0.000  0.000  0.000  0.257
   1.33320     -4.949793  0.003  0.128  0.011  0.113  0.001  0.000  0.000  0.000  0.000  0.257
   1.29468     -4.866541  0.002  0.141  0.011  0.104  0.000  0.000  0.000  0.000  0.000  0.260
   1.25616     -4.762103  0.001  0.154  0.012  0.094  0.001  0.000  0.000  0.000  0.000  0.264
   1.21764     -4.637744  0.001  0.168  0.012  0.085  0.001  0.000  0.000  0.000  0.000  0.270
   1.17911     -4.494730  0.001  0.182  0.013  0.077  0.001  0.000  0.000  0.000  0.000  0.277
   1.14059     -4.334389  0.002  0.194  0.015  0.071  0.001  0.000  0.000  0.000  0.000  0.284
   1.10207     -4.158230  0.003  0.207  0.017  0.065  0.001  0.000  0.001  0.000  0.000  0.294
   1.06355     -3.968101  0.003  0.218  0.020  0.061  0.001  0.000  0.001  0.000  0.000  0.305
   1.02503     -3.766466  0.004  0.227  0.025  0.058  0.001  0.000  0.001  0.000  0.000  0.318
   0.98651     -3.557005  0.004  0.234  0.035  0.056  0.001  0.000  0.001  0.000  0.000  0.333
   0.94799     -3.346185  0.004  0.232  0.055  0.056  0.001  0.000  0.001  0.000  0.000  0.351
   0.90947     -3.147891  0.003  0.204  0.102  0.058  0.001  0.000  0.001  0.000  0.000  0.371
   0.87095     -2.993197  0.001  0.124  0.198  0.063  0.000  0.000  0.002  0.000  0.000  0.388
   0.83243     -2.911740  0.001  0.043  0.289  0.058  0.000  0.000  0.002  0.000  0.000  0.393
   0.79391     -2.880392  0.001  0.011  0.324  0.052  0.000  0.000  0.002  0.000  0.000  0.392
   0.75539     -2.869052  0.002  0.002  0.335  0.048  0.000  0.000  0.002  0.000  0.000  0.389
   0.71687     -2.866160  0.002  0.000  0.337  0.047  0.000  0.000  0.002  0.000  0.000  0.390
   0.71687     -2.866160  0.002  0.000  0.337  0.047  0.000  0.000  0.002  0.000  0.000  0.390
   0.67914     -2.774054  0.002  0.000  0.342  0.056  0.000  0.000  0.002  0.000  0.000  0.402
   0.64141     -2.690824  0.002  0.000  0.342  0.068  0.000  0.000  0.002  0.000  0.000  0.412
   0.60368     -2.621878  0.000  0.000  0.334  0.084  0.000  0.000  0.002  0.000  0.000  0.422
   0.56595     -2.574064  0.000  0.000  0.318  0.108  0.000  0.000  0.002  0.000  0.000  0.428
   0.52822     -2.664274  0.000  0.428  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.430
   0.49049     -2.764883  0.000  0.418  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.420
   0.45276     -2.862762  0.000  0.408  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.412
   0.41503     -2.956521  0.000  0.402  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.404
   0.37730     -3.045011  0.000  0.394  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.398
   0.33957     -3.127289  0.000  0.388  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.392
   0.30184     -3.202582  0.000  0.384  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.386
   0.26411     -3.270263  0.000  0.380  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.382
   0.22638     -3.329817  0.000  0.376  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.378
   0.18865     -3.380834  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.374
   0.15092     -3.422987  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.372
   0.11319     -3.456021  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.370
   0.07546     -3.495816  0.002  0.000  0.010  0.342  0.000  0.000  0.000  0.000  0.000  0.354
   0.03773     -3.528888  0.000  0.000  0.008  0.346  0.000  0.000  0.000  0.000  0.000  0.356
   0.00000     -3.540140  0.000  0.000  0.006  0.348  0.000  0.000  0.000  0.000  0.000  0.356
 
# Band-Index    7
   0.00000     -3.498806  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.368
   0.03773     -3.494035  0.000  0.368  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.368
   0.07546     -3.479748  0.000  0.368  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.370
   0.11319     -3.442818  0.002  0.000  0.016  0.334  0.000  0.000  0.000  0.000  0.000  0.354
   0.15092     -3.372646  0.004  0.000  0.022  0.324  0.000  0.000  0.000  0.000  0.000  0.354
   0.18865     -3.288511  0.006  0.000  0.032  0.312  0.000  0.000  0.002  0.000  0.000  0.352
   0.22638     -3.193759  0.008  0.000  0.042  0.300  0.000  0.000  0.002  0.000  0.000  0.354
   0.26411     -3.091730  0.010  0.000  0.056  0.288  0.000  0.000  0.002  0.000  0.000  0.356
   0.30184     -2.985850  0.010  0.000  0.072  0.274  0.000  0.000  0.002  0.000  0.000  0.360
   0.33957     -2.879906  0.010  0.000  0.094  0.258  0.000  0.000  0.002  0.000  0.000  0.366
   0.37730     -2.778494  0.010  0.000  0.122  0.242  0.000  0.000  0.002  0.000  0.000  0.376
   0.41503     -2.687578  0.008  0.000  0.156  0.222  0.000  0.000  0.002  0.000  0.000  0.390
   0.45276     -2.614777  0.006  0.000  0.198  0.196  0.000  0.000  0.002  0.000  0.000  0.404
   0.49049     -2.568420  0.004  0.000  0.244  0.168  0.000  0.000  0.002  0.000  0.000  0.418
   0.52822     -2.554630  0.002  0.000  0.286  0.136  0.000  0.000  0.002  0.000  0.000  0.428
   0.56595     -2.562609  0.000  0.438  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.440
   0.60368     -2.461874  0.000  0.450  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.452
   0.64141     -2.364381  0.000  0.462  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.464
   0.67914     -2.272720  0.000  0.474  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.476
   0.71687     -2.189665  0.000  0.486  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.489
   0.71687     -2.189665  0.000  0.486  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.489
   0.75539     -2.236252  0.001  0.467  0.003  0.002  0.001  0.000  0.000  0.000  0.000  0.475
   0.79391     -2.357484  0.005  0.419  0.013  0.004  0.001  0.000  0.000  0.000  0.000  0.445
   0.83243     -2.511064  0.008  0.348  0.047  0.005  0.001  0.000  0.000  0.001  0.000  0.413
   0.87095     -2.642200  0.009  0.233  0.137  0.009  0.001  0.000  0.000  0.001  0.000  0.391
   0.90947     -2.713040  0.009  0.127  0.229  0.022  0.000  0.000  0.000  0.001  0.000  0.388
   0.94799     -2.745724  0.009  0.079  0.269  0.035  0.000  0.000  0.000  0.001  0.000  0.393
   0.98651     -2.768733  0.008  0.062  0.278  0.049  0.000  0.000  0.000  0.001  0.000  0.398
   1.02503     -2.797226  0.008  0.059  0.267  0.066  0.000  0.000  0.000  0.001  0.000  0.402
   1.06355     -2.842150  0.008  0.064  0.241  0.087  0.000  0.000  0.001  0.000  0.000  0.404
   1.10207     -2.912724  0.008  0.076  0.199  0.113  0.001  0.000  0.001  0.000  0.000  0.398
   1.14059     -3.012700  0.009  0.090  0.151  0.136  0.001  0.000  0.001  0.000  0.000  0.387
   1.17911     -3.136435  0.008  0.104  0.107  0.152  0.001  0.000  0.001  0.000  0.000  0.373
   1.21764     -3.271749  0.006  0.116  0.075  0.160  0.001  0.000  0.000  0.000  0.000  0.360
   1.25616     -3.405995  0.005  0.127  0.052  0.164  0.001  0.000  0.000  0.000  0.000  0.350
   1.29468     -3.528927  0.003  0.136  0.037  0.163  0.000  0.000  0.000  0.000  0.000  0.342
   1.33320     -3.632714  0.003  0.145  0.027  0.163  0.000  0.000  0.000  0.000  0.000  0.339
   1.37172     -3.711356  0.001  0.151  0.021  0.161  0.000  0.000  0.000  0.000  0.000  0.335
   1.41024     -3.760418  0.000  0.156  0.017  0.160  0.000  0.000  0.000  0.000  0.000  0.334
   1.44876     -3.777093  0.000  0.158  0.016  0.159  0.000  0.000  0.000  0.000  0.000  0.334
   1.44876     -3.777093  0.000  0.158  0.016  0.159  0.000  0.000  0.000  0.000  0.000  0.334
   1.50268     -3.769313  0.000  0.158  0.016  0.160  0.000  0.000  0.000  0.000  0.000  0.334
   1.55660     -3.746094  0.000  0.156  0.018  0.160  0.000  0.000  0.000  0.000  0.000  0.336
   1.61052     -3.707811  0.000  0.154  0.022  0.160  0.000  0.000  0.000  0.000  0.000  0.338
   1.66444     -3.655115  0.000  0.148  0.030  0.162  0.000  0.000  0.000  0.000  0.000  0.342
   1.71836     -3.588907  0.000  0.134  0.048  0.164  0.000  0.000  0.000  0.000  0.000  0.346
   1.77228     -3.509491  0.000  0.092  0.092  0.166  0.000  0.000  0.002  0.000  0.000  0.352
   1.82620     -3.408220  0.002  0.010  0.176  0.166  0.000  0.000  0.002  0.000  0.000  0.356
   1.88012     -3.289048  0.000  0.070  0.128  0.160  0.000  0.000  0.000  0.000  0.000  0.360
   1.93404     -3.178587  0.000  0.138  0.058  0.168  0.000  0.000  0.000  0.000  0.000  0.368
   1.98796     -3.064780  0.000  0.172  0.028  0.178  0.000  0.000  0.000  0.000  0.000  0.378
   2.04188     -2.947011  0.000  0.188  0.014  0.184  0.000  0.000  0.000  0.000  0.000  0.388
   2.09580     -2.828680  0.000  0.200  0.010  0.190  0.000  0.000  0.000  0.000  0.000  0.398
   2.14972     -2.713706  0.000  0.208  0.006  0.194  0.000  0.000  0.000  0.000  0.000  0.410
   2.20364     -2.616867  0.004  0.166  0.078  0.164  0.000  0.000  0.002  0.000  0.000  0.416
   2.25756     -2.887955  0.006  0.174  0.044  0.166  0.000  0.000  0.002  0.000  0.000  0.392
   2.31148     -3.137573  0.004  0.184  0.024  0.162  0.000  0.000  0.000  0.000  0.000  0.376
   2.36540     -3.337920  0.002  0.202  0.012  0.148  0.000  0.000  0.000  0.000  0.000  0.368
   2.41932     -3.465058  0.000  0.270  0.004  0.088  0.000  0.000  0.000  0.000  0.000  0.364
   2.47324     -3.498806  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.368
 
# Band-Index    8
   2.47324     -2.313046  0.000  0.458  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   2.41932     -2.331881  0.000  0.252  0.002  0.200  0.000  0.000  0.000  0.000  0.000  0.454
   2.36540     -2.370151  0.000  0.238  0.002  0.208  0.000  0.000  0.000  0.000  0.000  0.448
   2.31148     -2.430518  0.000  0.230  0.002  0.208  0.000  0.000  0.000  0.000  0.000  0.442
   2.25756     -2.510437  0.000  0.224  0.004  0.204  0.000  0.000  0.000  0.000  0.000  0.432
   2.20364     -2.606213  0.000  0.216  0.004  0.200  0.000  0.000  0.000  0.000  0.000  0.422
   2.14972     -2.362694  0.004  0.152  0.136  0.156  0.000  0.000  0.002  0.000  0.000  0.448
   2.09580     -2.176263  0.002  0.126  0.220  0.134  0.000  0.000  0.002  0.000  0.000  0.482
   2.04188     -2.092769  0.000  0.096  0.294  0.104  0.000  0.000  0.000  0.000  0.000  0.496
   1.98796     -2.099177  0.002  0.074  0.332  0.084  0.000  0.000  0.000  0.000  0.000  0.492
   1.93404     -2.163767  0.004  0.066  0.336  0.076  0.000  0.000  0.000  0.000  0.000  0.482
   1.88012     -2.268179  0.006  0.068  0.316  0.078  0.000  0.000  0.000  0.000  0.000  0.468
   1.82620     -2.410172  0.008  0.080  0.272  0.090  0.000  0.000  0.000  0.000  0.000  0.452
   1.77228     -2.597506  0.010  0.098  0.208  0.110  0.000  0.000  0.000  0.000  0.000  0.428
   1.71836     -2.832752  0.010  0.118  0.138  0.130  0.002  0.000  0.000  0.000  0.000  0.398
   1.66444     -3.096723  0.008  0.132  0.084  0.144  0.002  0.000  0.000  0.000  0.000  0.372
   1.61052     -3.355379  0.006  0.142  0.050  0.150  0.002  0.000  0.000  0.000  0.000  0.352
   1.55660     -3.574675  0.004  0.150  0.030  0.154  0.000  0.000  0.000  0.000  0.000  0.340
   1.50268     -3.723774  0.002  0.156  0.020  0.158  0.000  0.000  0.000  0.000  0.000  0.334
   1.44876     -3.777093  0.000  0.158  0.016  0.159  0.000  0.000  0.000  0.000  0.000  0.334
   1.44876     -3.777093  0.000  0.158  0.016  0.159  0.000  0.000  0.000  0.000  0.000  0.334
   1.41024     -3.760418  0.000  0.156  0.017  0.160  0.000  0.000  0.000  0.000  0.000  0.334
   1.37172     -3.711356  0.001  0.151  0.021  0.161  0.000  0.000  0.000  0.000  0.000  0.335
   1.33320     -3.632713  0.003  0.145  0.027  0.163  0.000  0.000  0.000  0.000  0.000  0.339
   1.29468     -3.528927  0.003  0.136  0.037  0.163  0.000  0.000  0.000  0.000  0.000  0.342
   1.25616     -3.405995  0.005  0.127  0.052  0.164  0.001  0.000  0.000  0.000  0.000  0.350
   1.21764     -3.271749  0.006  0.116  0.075  0.160  0.001  0.000  0.000  0.000  0.000  0.360
   1.17911     -3.136435  0.008  0.104  0.107  0.152  0.001  0.000  0.001  0.000  0.000  0.373
   1.14059     -3.012700  0.009  0.090  0.151  0.136  0.001  0.000  0.001  0.000  0.000  0.387
   1.10207     -2.912723  0.008  0.076  0.199  0.113  0.001  0.000  0.001  0.000  0.000  0.398
   1.06355     -2.842150  0.008  0.064  0.241  0.087  0.000  0.000  0.001  0.000  0.000  0.404
   1.02503     -2.797225  0.008  0.059  0.267  0.066  0.000  0.000  0.000  0.001  0.000  0.402
   0.98651     -2.768733  0.008  0.062  0.278  0.049  0.000  0.000  0.000  0.001  0.000  0.398
   0.94799     -2.745724  0.009  0.079  0.269  0.035  0.000  0.000  0.000  0.001  0.000  0.393
   0.90947     -2.713040  0.009  0.127  0.229  0.022  0.000  0.000  0.000  0.001  0.000  0.388
   0.87095     -2.642200  0.009  0.233  0.137  0.009  0.001  0.000  0.000  0.001  0.000  0.391
   0.83243     -2.511064  0.008  0.348  0.047  0.005  0.001  0.000  0.000  0.001  0.000  0.413
   0.79391     -2.357484  0.005  0.419  0.013  0.004  0.001  0.000  0.000  0.000  0.000  0.445
   0.75539     -2.236251  0.001  0.467  0.003  0.002  0.001  0.000  0.000  0.000  0.000  0.475
   0.71687     -2.189665  0.000  0.486  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.489
   0.71687     -2.189665  0.000  0.486  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.489
   0.67914     -2.117962  0.000  0.498  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.500
   0.64141     -2.060024  0.000  0.506  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.508
   0.60368     -2.017576  0.000  0.514  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.514
   0.56595     -1.991347  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   0.52822     -1.980914  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   0.49049     -1.984796  0.000  0.514  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.516
   0.45276     -2.000726  0.000  0.510  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   0.41503     -2.026018  0.000  0.504  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.506
   0.37730     -2.057890  0.000  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   0.33957     -2.093714  0.000  0.492  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.492
   0.30184     -2.131149  0.000  0.484  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   0.26411     -2.168194  0.000  0.478  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.480
   0.22638     -2.203193  0.000  0.474  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.474
   0.18865     -2.234807  0.000  0.468  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.470
   0.15092     -2.261978  0.000  0.466  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.466
   0.11319     -2.283895  0.000  0.462  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.462
   0.07546     -2.299958  0.000  0.460  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   0.03773     -2.309754  0.000  0.460  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.460
   0.00000     -2.313046  0.000  0.458  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.460
 
# Band-Index    9
   0.00000     -2.306267  0.000  0.000  0.006  0.436  0.000  0.000  0.000  0.000  0.000  0.442
   0.03773     -2.288378  0.002  0.000  0.006  0.432  0.000  0.000  0.000  0.000  0.000  0.440
   0.07546     -2.236248  0.004  0.000  0.006  0.426  0.000  0.000  0.000  0.000  0.000  0.436
   0.11319     -2.153907  0.010  0.000  0.004  0.416  0.000  0.000  0.000  0.000  0.000  0.430
   0.15092     -2.046638  0.014  0.000  0.004  0.406  0.000  0.000  0.000  0.000  0.000  0.424
   0.18865     -1.919807  0.018  0.000  0.004  0.394  0.000  0.000  0.000  0.000  0.000  0.418
   0.22638     -1.778180  0.022  0.000  0.004  0.384  0.000  0.000  0.000  0.000  0.000  0.412
   0.26411     -1.625704  0.026  0.000  0.002  0.376  0.000  0.000  0.000  0.000  0.000  0.406
   0.30184     -1.465571  0.028  0.000  0.002  0.370  0.000  0.000  0.000  0.000  0.000  0.402
   0.33957     -1.313024  0.018  0.000  0.348  0.022  0.000  0.000  0.000  0.002  0.000  0.390
   0.37730     -1.355969  0.020  0.000  0.310  0.030  0.000  0.000  0.000  0.002  0.000  0.364
   0.41503     -1.390791  0.022  0.000  0.264  0.044  0.000  0.000  0.000  0.002  0.000  0.334
   0.45276     -1.409336  0.026  0.000  0.210  0.062  0.000  0.000  0.002  0.004  0.000  0.304
   0.49049     -1.402412  0.028  0.000  0.154  0.088  0.000  0.000  0.002  0.004  0.002  0.276
   0.52822     -1.362905  0.030  0.000  0.100  0.116  0.000  0.000  0.002  0.004  0.002  0.254
   0.56595     -1.289196  0.030  0.000  0.058  0.144  0.000  0.000  0.002  0.004  0.002  0.240
   0.60368     -1.185394  0.030  0.000  0.032  0.168  0.000  0.000  0.002  0.004  0.002  0.238
   0.64141     -1.058503  0.028  0.000  0.016  0.190  0.000  0.000  0.002  0.004  0.002  0.240
   0.67914     -0.916067  0.024  0.000  0.006  0.212  0.000  0.000  0.002  0.004  0.002  0.250
   0.71687     -0.766072  0.019  0.000  0.002  0.237  0.000  0.000  0.002  0.004  0.002  0.267
   0.71687     -0.766072  0.019  0.000  0.002  0.237  0.000  0.000  0.002  0.004  0.002  0.267
   0.75539     -0.751504  0.016  0.017  0.002  0.242  0.000  0.000  0.002  0.004  0.002  0.284
   0.79391     -0.735792  0.009  0.052  0.003  0.250  0.000  0.000  0.002  0.002  0.001  0.321
   0.83243     -0.772538  0.003  0.079  0.004  0.255  0.002  0.000  0.001  0.002  0.000  0.346
   0.87095     -0.885947  0.000  0.089  0.008  0.245  0.003  0.000  0.000  0.001  0.000  0.345
   0.90947     -1.058556  0.000  0.088  0.012  0.225  0.004  0.000  0.000  0.001  0.000  0.331
   0.94799     -1.261505  0.001  0.085  0.020  0.202  0.005  0.000  0.000  0.001  0.000  0.313
   0.98651     -1.472106  0.001  0.079  0.033  0.178  0.005  0.000  0.000  0.001  0.000  0.297
   1.02503     -1.673592  0.001  0.072  0.056  0.150  0.005  0.000  0.000  0.001  0.000  0.285
   1.06355     -1.851773  0.001  0.063  0.090  0.120  0.005  0.000  0.000  0.001  0.000  0.279
   1.10207     -1.994540  0.001  0.050  0.138  0.088  0.003  0.000  0.000  0.001  0.000  0.280
   1.14059     -2.095693  0.000  0.037  0.190  0.058  0.003  0.000  0.000  0.000  0.000  0.290
   1.17911     -2.158651  0.000  0.027  0.237  0.035  0.002  0.000  0.000  0.000  0.000  0.303
   1.21764     -2.193377  0.001  0.020  0.272  0.021  0.002  0.000  0.000  0.000  0.000  0.317
   1.25616     -2.210142  0.001  0.015  0.297  0.013  0.002  0.000  0.000  0.000  0.000  0.329
   1.29468     -2.216571  0.001  0.012  0.313  0.009  0.002  0.000  0.000  0.000  0.000  0.337
   1.33320     -2.217673  0.001  0.010  0.325  0.006  0.002  0.000  0.000  0.000  0.000  0.344
   1.37172     -2.216602  0.002  0.009  0.332  0.005  0.002  0.000  0.000  0.000  0.000  0.349
   1.41024     -2.215274  0.001  0.009  0.336  0.004  0.001  0.000  0.000  0.000  0.000  0.352
   1.44876     -2.214721  0.001  0.009  0.337  0.004  0.001  0.000  0.000  0.000  0.000  0.352
   1.44876     -2.214721  0.001  0.009  0.337  0.004  0.001  0.000  0.000  0.000  0.000  0.352
   1.50268     -2.228092  0.002  0.008  0.334  0.004  0.002  0.000  0.000  0.000  0.000  0.350
   1.55660     -2.266443  0.002  0.010  0.324  0.004  0.002  0.000  0.000  0.000  0.000  0.342
   1.61052     -2.324414  0.002  0.012  0.310  0.006  0.002  0.000  0.000  0.000  0.000  0.330
   1.66444     -2.392375  0.002  0.016  0.286  0.008  0.002  0.000  0.000  0.000  0.000  0.312
   1.71836     -2.453658  0.002  0.024  0.248  0.012  0.002  0.000  0.000  0.000  0.000  0.290
   1.77228     -2.476480  0.002  0.040  0.190  0.026  0.002  0.000  0.000  0.000  0.000  0.260
