Extremum 1 found at image  0.000000 with energy:  0.000000
Extremum 2 found at image  0.607727 with energy: -0.032277
Extremum 3 found at image  3.000375 with energy:  1.509860
Extremum 4 found at image  4.988286 with energy: -0.058488
Extremum 5 found at image  5.329090 with energy: -0.054589
Extremum 6 found at image  6.000000 with energy: -0.058503
