 &plot nbnd=  71, nks=    81 /
    7.653    8.557    8.557    9.043    9.140    9.140    9.544    9.544    9.853   11.638
   12.089   12.089   12.660   12.971   12.971   15.975   17.147   17.147   17.213   17.971
   18.923
            0.000000  0.000000  0.173380
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.013 -136.984 -136.984 -136.837 -136.835
 -136.801 -136.801 -136.800 -136.800  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.182  -37.179  -37.179  -37.148  -37.148  -36.994  -36.989  -36.987  -36.987  -36.984
  -36.984  -36.950  -36.950  -36.949  -36.949  -12.493  -12.493  -12.491  -12.491  -12.480
  -12.478  -12.470  -12.470  -12.467  -12.467   -3.752   -3.172   -1.879    0.147    1.880
    7.636    8.556    8.556    9.085    9.150    9.150    9.531    9.531    9.811   11.682
   12.115   12.115   12.627   12.944   12.944   15.965   17.135   17.135   17.275   17.886
   18.973
            0.000000  0.000000  0.184216
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.984 -136.984 -136.838 -136.836
 -136.801 -136.801 -136.800 -136.800  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.182  -37.180  -37.180  -37.148  -37.148  -36.995  -36.990  -36.989  -36.989  -36.985
  -36.985  -36.951  -36.951  -36.949  -36.949  -12.493  -12.493  -12.491  -12.491  -12.480
  -12.478  -12.470  -12.470  -12.467  -12.467   -3.745   -3.189   -1.859    0.125    1.894
    7.622    8.555    8.555    9.120    9.159    9.159    9.520    9.520    9.774   11.719
   12.138   12.138   12.599   12.920   12.920   15.957   17.126   17.126   17.342   17.802
   18.975
            0.000000  0.000000  0.195052
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.016 -136.985 -136.985 -136.840 -136.838
 -136.802 -136.802 -136.801 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.184  -37.184  -37.184  -37.150  -37.150  -36.996  -36.992  -36.992  -36.992  -36.990
  -36.990  -36.952  -36.952  -36.951  -36.951  -12.493  -12.493  -12.491  -12.491  -12.480
  -12.478  -12.470  -12.470  -12.467  -12.467   -3.740   -3.201   -1.844    0.108    1.904
    7.612    8.554    8.554    9.146    9.165    9.165    9.511    9.511    9.745   11.747
   12.155   12.155   12.576   12.903   12.903   15.951   17.119   17.119   17.410   17.718
   18.966
            0.000000  0.000000  0.205889
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.015 -136.985 -136.985 -136.840 -136.838
 -136.802 -136.802 -136.801 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.184  -37.184  -37.183  -37.150  -37.150  -36.994  -36.992  -36.992  -36.992  -36.990
  -36.990  -36.952  -36.952  -36.951  -36.951  -12.493  -12.493  -12.491  -12.491  -12.480
