                               #Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 11.2500   -0.12204150E+02
 11.3125   -0.12248462E+02
 11.3750   -0.12219236E+02
 11.4375   -0.12122102E+02
 11.5000   -0.11953429E+02
 11.5625   -0.11701696E+02
 11.6250   -0.11350461E+02
 11.6875   -0.10882907E+02
 11.7500   -0.10286142E+02
 11.8125   -0.95553856E+01
 11.8750   -0.86965759E+01
 11.9375   -0.77281413E+01
 12.0000   -0.66805919E+01
 12.0625   -0.55948835E+01
 12.1250   -0.45178801E+01
 12.1875   -0.34964578E+01
 12.2500   -0.25692157E+01
 12.3125   -0.17595067E+01
 12.3750   -0.10702394E+01
 12.4375   -0.48567555E+00
 12.5000    0.19944493E-01
 12.5625    0.44596459E+00
 12.6250    0.78314932E+00
 12.6875    0.10420458E+01
 12.7500    0.12379782E+01
 12.8125    0.13878692E+01
 12.8750    0.15071312E+01
 12.9375    0.16154720E+01
 13.0000    0.17160502E+01
 13.0625    0.18011451E+01
 13.1250    0.18724095E+01
 13.1875    0.19320390E+01
 13.2500    0.19819855E+01
 13.3125    0.20237913E+01
 13.3750    0.20588118E+01
 13.4375    0.20881475E+01
 13.5000    0.21127327E+01
 13.5625    0.21333509E+01
 13.6250    0.21506439E+01
 13.6875    0.21651704E+01
 13.7500    0.21773687E+01
 13.8125    0.21876392E+01
 13.8750    0.21962781E+01
 13.9375    0.22035747E+01
 14.0000    0.22097261E+01
 14.0625    0.22149439E+01
 14.1250    0.22193563E+01
 14.1875    0.22231208E+01
 14.2500    0.22263175E+01
 14.3125    0.22290661E+01
 14.3750    0.22314130E+01
 14.4375    0.22334512E+01
 14.5000    0.22352039E+01
 14.5625    0.22367454E+01
 14.6250    0.22380825E+01
 14.6875    0.22392767E+01
 14.7500    0.22403232E+01
 14.8125    0.22412746E+01
 14.8750    0.22421180E+01
 14.9375    0.22428996E+01
 15.0000    0.22436009E+01
 15.0625    0.22442637E+01
 15.1250    0.22448657E+01
 15.1875    0.22454455E+01
 15.2500    0.22459780E+01
 15.3125    0.22464998E+01
 15.3750    0.22469837E+01
 15.4375    0.22474648E+01
 15.5000    0.22479147E+01
 15.5625    0.22483674E+01
 15.6250    0.22487936E+01
 15.6875    0.22492264E+01
 15.7500    0.22496359E+01
 15.8125    0.22500547E+01
 15.8750    0.22504526E+01
 15.9375    0.22508617E+01
 16.0000    0.22512514E+01
 16.0625    0.22516537E+01
 16.1250    0.22520377E+01
 16.1875    0.22524352E+01
 16.2500    0.22528153E+01
 16.3125    0.22532095E+01
 16.3750    0.22535867E+01
 16.4375    0.22539785E+01
 16.5000    0.22543538E+01
 16.5625    0.22547441E+01
 16.6250    0.22551181E+01
 16.6875    0.22555072E+01
 16.7500    0.22558803E+01
 16.8125    0.22562686E+01
 16.8750    0.22566410E+01
 16.9375    0.22570288E+01
 17.0000    0.22574010E+01
 17.0625    0.22577884E+01
 17.1250    0.22581603E+01
 17.1875    0.22585475E+01
 17.2500    0.22589191E+01
 17.3125    0.22593061E+01
 17.3750    0.22596775E+01
 17.4375    0.22600644E+01
 17.5000    0.22604357E+01
 17.5625    0.22608225E+01
 17.6250    0.22611937E+01
 17.6875    0.22615804E+01
 17.7500    0.22619517E+01
 17.8125    0.22623383E+01
 17.8750    0.22627095E+01
 17.9375    0.22630961E+01
 18.0000    0.22634673E+01
 18.0625    0.22638539E+01
 18.1250    0.22642251E+01
 18.1875    0.22646116E+01
 18.2500    0.22649828E+01
 18.3125    0.22653693E+01
 18.3750    0.22657405E+01
 18.4375    0.22661270E+01
 18.5000    0.22664982E+01
 18.5625    0.22668847E+01
 18.6250    0.22672559E+01
 18.6875    0.22676424E+01
 18.7500    0.22680136E+01
 18.8125    0.22684001E+01
 18.8750    0.22687713E+01
 18.9375    0.22691578E+01
 19.0000    0.22695290E+01
 19.0625    0.22699154E+01
 19.1250    0.22702867E+01
 19.1875    0.22706731E+01
 19.2500    0.22710443E+01
 19.3125    0.22714308E+01
 19.3750    0.22718021E+01
 19.4375    0.22721886E+01
 19.5000    0.22725599E+01
 19.5625    0.22729464E+01
 19.6250    0.22733177E+01
 19.6875    0.22737042E+01
 19.7500    0.22740755E+01
 19.8125    0.22744619E+01
 19.8750    0.22748332E+01
 19.9375    0.22752197E+01
